Accession,Peptide count,Unique peptides,Confidence score,Description,Light 1,Light 2,Light 3,Light 4,Light 5,Light Glu nM 1,Light Glu nM 2,Light Glu nM 3,Light Glu nM 4,Light Glu mM 1,Light Glu mM 2,Light Glu mM 3,Light Glu mM 4,Darkness 1,Darkness 2,Darkness 3,Darkness 4,Darkness 5,Darkness 6,Darkness Glu nM 1,Darkness Glu nM 2,Darkness Glu nM 3,Darkness Glu nM 4,Darkness Glu nM 5,Darkness Glu mM 1,Darkness Glu mM 2,Darkness Glu mM 3,Light 1.1,Light 3.1,Light 5.1,Light Glu nM 1.1,Light Glu nM 3.1,Light Glu nM 4.1,Light Glu mM 1.1,Light Glu mM 3.1,Light Glu mM 4.1,Darkness 1.1,Darkness 3.1,Darkness 5.1,Darkness Glu nM 1.1,Darkness Glu nM 3.1,Darkness Glu nM 5.1,Darkness Glu mM 1.1,Darkness Glu mM 2.1,Darkness Glu mM 3.1,Marinobacter_SS120,Light avg,Light G nM avg,Light G mM avg,Darkness avg,Darkness G nM,Darkness G mM,FC G nM/L,FC GmM/L,FC G nM/D,FC G mM/D,t.test G nM/L,t.test G mM/L,t.test G nM/O,t.test G mM/O,log2FC.GnM.L,log2FC.GnM.D,log2FC.GmM.D,log2FC.GmM.L,extracted_gn
E4PLZ6,2,2,5.78197,50S ribosomal protein L29 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpmC PE=3 SV=1,0.0,33485.6,0.0,2529.69,33656.8,0.0,177200.0,1839.83,229419.0,3193.66,1492.61,5781.89,11321.2,0.0,0.0,0.0,43873.8,2840.8,3932.24,0.0,330071.0,1363.29,44449.1,982.921,387.49,10105.5,51337.2,0.0,0.0,2.1e-05,0.0,1.7e-06,6.1e-05,2.4e-06,1.8e-06,4.8e-06,0.0,0.0,5.1e-06,0.0,1.6e-06,7.6e-07,3.7e-07,1.6e-05,8.3e-05,50S ribosomal protein L29 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpmC PE=3 SV=1,7.1e-06,2.1e-05,3e-06,1.7e-06,8e-07,3.3e-05,2.93,0.42,0.46,19.29,0.28,0.3,0.32,0.14,1.5509006646475232,-1.1202942337177118,4.269781238274379,-1.2515387669959646,rpmC
E4PIG3,2,2,12.5507,Enolase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=eno PE=3 SV=1,7255357.0,12000000.0,21000000.0,8519392.0,32000000.0,8560451.0,37000000.0,14000000.0,54000000.0,773950.0,12000000.0,31000000.0,15000000.0,6772622.0,19000000.0,4179717.0,13000000.0,6250866.0,18000000.0,8180032.0,24000000.0,8077578.0,22000000.0,14000000.0,20000000.0,2848191.0,2534397.0,0.0089,0.01226,0.01993,0.00848,0.01346,0.01428,0.00057,0.0097,0.00614,0.00754,0.00892,0.01133,0.00966,0.00967,0.0109,0.01923,0.00454,0.00409,Enolase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=eno PE=3 SV=1,0.0137,0.01207,0.00547,0.00926,0.01008,0.00929,0.88,0.4,1.09,1.0,0.34,0.06,0.27,0.5,-0.18442457113742744,0.12432813500220177,0.0,-1.3219280948873622,eno
E4PGW8,2,2,8.55962,MECDP-synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1140 PE=4 SV=1,28638.6,623460.0,108742.0,72941.9,978962.0,42197.1,1366044.0,166837.0,3110828.0,182339.0,6435.82,23326.2,325965.0,7483.55,21599.5,8267.84,153671.0,28899.0,540785.0,13612.9,380483.0,7490.85,372476.0,34804.6,22496.7,129527.0,62031.9,3.5e-05,6.5e-05,0.00062,4.2e-05,0.00016,0.00082,0.00013,7.2e-06,0.00014,8.3e-06,1.8e-05,5.2e-05,1.6e-05,9e-06,2.7e-05,2.2e-05,0.00021,0.0001,MECDP-synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1140 PE=4 SV=1,0.00024,0.00034,9.3e-05,2.6e-05,1.7e-05,0.00011,1.42,0.39,0.66,4.19,0.38,0.25,0.29,0.1,0.5058909297299573,-0.5994620704162712,2.066950243924627,-1.3584539709124763,HP15_1140
E4PH19,14,14,69.3239,60 kDa chaperonin OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=groL PE=3 SV=1,16000000.0,16000000.0,37000000.0,17000000.0,53000000.0,21000000.0,69000000.0,31000000.0,86000000.0,20000000.0,3396834.0,12000000.0,17000000.0,9696962.0,30000000.0,7807160.0,19000000.0,12000000.0,1475571.0,22000000.0,47000000.0,22000000.0,3273911.0,23000000.0,4852069.0,4318402.0,3365186.0,0.01942,0.0219,0.0335,0.02121,0.02962,0.02287,0.01478,0.00381,0.00713,0.01079,0.01666,0.02133,0.02649,0.02581,0.01758,0.00467,0.00689,0.00543,60 kDa chaperonin OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=groL PE=3 SV=1,0.02494,0.02456,0.00857,0.01626,0.02329,0.00566,0.98,0.34,1.43,0.35,0.47,0.02,0.08,0.01,-0.029146345659516508,0.5160151470036647,-1.5145731728297582,-1.5563933485243853,groL
E4PF68,4,4,13.1429,ATP-dependent Clp protease ATP-binding subunit ClpX OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=clpX PE=3 SV=1,1859818.0,747898.0,6831933.0,2100968.0,7681199.0,3690308.0,11000000.0,3422853.0,8333930.0,1945441.0,1365083.0,4498466.0,2049181.0,725810.0,1510906.0,409600.0,619327.0,696744.0,2670379.0,1317973.0,1645997.0,1180696.0,826761.0,2189435.0,1056223.0,669150.0,363482.0,0.00228,0.00406,0.00486,0.00365,0.00323,0.00221,0.00144,0.0014,0.00087,0.00081,0.00087,0.00126,0.00156,0.00141,0.00169,0.00102,0.00107,0.00059,ATP-dependent Clp protease ATP-binding subunit ClpX OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=clpX PE=3 SV=1,0.00373,0.00303,0.00123,0.00098,0.00155,0.00089,0.81,0.33,1.58,0.91,0.23,0.02,0.01,0.34,-0.3040061868900999,0.6599245584023783,-0.13606154957602837,-1.5994620704162712,clpX
E4PR46,2,2,5.92201,3-isopropylmalate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuB PE=4 SV=1,666.352,518.807,4768.08,2822.6,38920.1,3964.62,20713.2,2060.47,21901.1,7696.67,3256.45,4081.86,5022.07,0.0,0.0,0.0,6636.65,955.879,6020.06,40998.0,1214.72,1295.0,16.4451,5122.73,216595.0,105927.0,9657.19,8.2e-07,2.8e-06,2.5e-05,3.9e-06,1.9e-06,5.8e-06,5.7e-06,1.3e-06,2.1e-06,0.0,0.0,1.7e-06,4.8e-05,1.5e-06,4e-06,0.00021,0.00017,1.6e-05,3-isopropylmalate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuB PE=4 SV=1,9.4e-06,3.9e-06,3e-06,5.8e-07,1.8e-05,0.00013,0.41,0.32,31.12,226.83,0.26,0.23,0.16,0.05,-1.286304185156641,4.9597701552114675,7.825467650112137,-1.6438561897747246,leuB
E4PQ59,7,7,30.7023,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3160 PE=3 SV=1,4352789.0,5115644.0,1701356.0,509007.0,1652719.0,8098894.0,26000000.0,903879.0,2225376.0,1847161.0,460173.0,1543186.0,764214.0,529636.0,1506372.0,436981.0,1095391.0,453539.0,1553851.0,924009.0,1650979.0,1036609.0,1977839.0,678981.0,1439522.0,625365.0,1083100.0,0.00534,0.00101,0.00104,0.00802,0.00085,0.00059,0.00137,0.00048,0.00032,0.00059,0.00093,0.00082,0.00109,0.00124,0.00052,0.00139,0.001,0.00175,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3160 PE=3 SV=1,0.00247,0.00315,0.00072,0.00078,0.00095,0.00138,1.28,0.29,1.22,1.76,0.41,0.15,0.26,0.03,0.35614381022527536,0.28688114778816154,0.8155754288625726,-1.7858751946471527,HP15_3160
E4PGX1,3,3,11.4544,Fumarate hydratase class I OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1143 PE=3 SV=1,1677185.0,2510672.0,2654002.0,1122334.0,4869938.0,1554255.0,6384340.0,1167975.0,7746123.0,953149.0,320583.0,1697153.0,1476969.0,1572453.0,4378491.0,848625.0,2481375.0,1047686.0,3879017.0,1658059.0,4180084.0,1803967.0,4323080.0,2047735.0,891009.0,409479.0,181476.0,0.00206,0.00158,0.00308,0.00154,0.0011,0.00205,0.00071,0.00053,0.00062,0.00175,0.00181,0.0019,0.00196,0.00216,0.00158,0.00086,0.00065,0.00029,Fumarate hydratase class I OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1143 PE=3 SV=1,0.00224,0.00156,0.00062,0.00182,0.0019,0.0006,0.7,0.28,1.04,0.33,0.13,0.01,0.34,0.0,-0.5145731728297583,0.056583528366367514,-1.5994620704162712,-1.8365012677171204,HP15_1143
E4PL37,3,3,12.5623,RNA polymerase sigma factor RpoD OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpoD PE=3 SV=1,190078.0,127749.0,234267.0,226649.0,13031.3,133349.0,53912.9,166449.0,6798.65,19493.2,78734.6,104981.0,123783.0,96181.9,135850.0,366791.0,236860.0,110330.0,295483.0,88480.0,48708.8,149998.0,33520.8,71072.3,1324600.0,32478.4,78234.6,0.00023,0.00014,8.2e-06,0.00013,0.00016,1.8e-06,1.4e-05,3.3e-05,5.2e-05,0.00011,0.00078,0.0002,0.0001,0.00018,5.5e-05,0.00127,5.2e-05,0.00013,RNA polymerase sigma factor RpoD OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpoD PE=3 SV=1,0.00013,9.7e-05,3.3e-05,0.00036,0.00011,0.00048,0.76,0.26,0.31,1.33,0.37,0.11,0.15,0.4,-0.3959286763311392,-1.6896598793878495,0.41142624572646497,-1.9434164716336324,rpoD
E4PGZ5,8,8,29.6431,Elongation factor Ts OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=tsf PE=3 SV=1,11000000.0,11000000.0,17000000.0,8663473.0,27000000.0,10000000.0,10000000.0,13000000.0,38000000.0,1561176.0,5415958.0,14000000.0,12000000.0,7122164.0,25000000.0,3894483.0,9031545.0,6071724.0,8731832.0,11000000.0,23000000.0,11000000.0,27000000.0,15000000.0,6166634.0,2103023.0,4607678.0,0.0141,0.01001,0.01708,0.01033,0.01241,0.01018,0.00116,0.00444,0.00498,0.00793,0.00831,0.01101,0.0133,0.01262,0.01161,0.00593,0.00336,0.00744,Elongation factor Ts OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=tsf PE=3 SV=1,0.01373,0.01097,0.00353,0.00908,0.01251,0.00558,0.8,0.26,1.38,0.61,0.14,0.01,0.02,0.04,-0.3219280948873623,0.46466826700344427,-0.7131188522118385,-1.9434164716336324,tsf
E4PMH6,11,11,41.7565,Secreted protein containing molybdopterin oxidoreductase / molybdopterin dinucleotide-binding region OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_4120 PE=4 SV=1,1027921.0,1472649.0,514056.0,54079.1,357537.0,2837005.0,6586620.0,202761.0,296995.0,259530.0,167700.0,434187.0,262128.0,89296.0,219293.0,95506.2,114645.0,250170.0,411550.0,353101.0,301651.0,175326.0,334735.0,209197.0,793750.0,310815.0,115940.0,0.00126,0.00031,0.00023,0.00281,0.00019,7.9e-05,0.00019,0.00013,0.00011,9.9e-05,0.0002,0.00045,0.00042,0.00021,0.00016,0.00076,0.0005,0.00019,Secreted protein containing molybdopterin oxidoreductase / molybdopterin dinucleotide-binding region OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_4120 PE=4 SV=1,0.0006,0.00103,0.00015,0.00025,0.00026,0.00048,1.72,0.24,1.04,1.91,0.34,0.12,0.47,0.15,0.7824085649273732,0.056583528366367514,0.9335726382610239,-2.0588936890535687,HP15_4120
E4PQ68,2,2,4.94691,40-residue YVTN family beta-propeller repeat protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3169 PE=4 SV=1,1933231.0,2443602.0,994960.0,670551.0,662679.0,987498.0,5374648.0,355811.0,383296.0,286381.0,1786073.0,291721.0,1228005.0,310375.0,594415.0,231463.0,290061.0,428904.0,407865.0,902153.0,3249153.0,378321.0,497264.0,869082.0,612092.0,128243.0,208181.0,0.00237,0.00059,0.00042,0.00098,0.00034,0.0001,0.00021,9.1e-05,0.00052,0.00035,0.00049,0.00078,0.00107,0.00045,0.00067,0.00059,0.0002,0.00034,40-residue YVTN family beta-propeller repeat protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3169 PE=4 SV=1,0.00113,0.00047,0.00027,0.00054,0.00073,0.00038,0.42,0.24,1.35,0.7,0.19,0.13,0.22,0.2,-1.2515387669959646,0.43295940727610627,-0.5145731728297583,-2.0588936890535687,HP15_3169
E4PLY2,16,16,60.0728,DNA-directed RNA polymerase subunit beta' OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpoC PE=3 SV=1,6035788.0,7628075.0,19000000.0,7115294.0,19000000.0,9977217.0,34000000.0,12000000.0,40000000.0,3478646.0,1916530.0,5880224.0,4481926.0,4535975.0,15000000.0,2965161.0,8951696.0,5510161.0,19000000.0,8547662.0,17000000.0,5949124.0,10000000.0,12000000.0,1907565.0,2452216.0,3761878.0,0.00741,0.01129,0.01184,0.00988,0.0118,0.01055,0.00258,0.00182,0.00189,0.00505,0.00633,0.00999,0.01009,0.00712,0.0092,0.00184,0.00391,0.00607,DNA-directed RNA polymerase subunit beta' OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpoC PE=3 SV=1,0.01018,0.01074,0.0021,0.00712,0.0088,0.00394,1.06,0.21,1.24,0.55,0.36,0.0,0.19,0.09,0.08406426478847455,0.3103401206121505,-0.862496476250065,-2.2515387669959646,rpoC
E4PNE0,2,2,6.04372,"6,7-dimethyl-8-ribityllumazine synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ribH PE=3 SV=1",1155376.0,166113.0,651413.0,255560.0,2194975.0,956192.0,700658.0,228603.0,2906636.0,249073.0,421059.0,714977.0,545347.0,142883.0,386226.0,158042.0,437453.0,180497.0,2738854.0,572380.0,818697.0,145388.0,543894.0,344347.0,205939.0,344412.0,559179.0,0.00142,0.00039,0.00139,0.00095,0.00022,0.00077,0.00018,0.00022,0.00023,0.00016,0.00034,0.00033,0.00068,0.00017,0.00027,0.0002,0.00055,0.0009,"6,7-dimethyl-8-ribityllumazine synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ribH PE=3 SV=1",0.00106,0.00064,0.00021,0.00027,0.00037,0.00055,0.61,0.2,1.36,2.0,0.18,0.03,0.29,0.13,-0.7131188522118385,0.44360665147561484,1.0,-2.321928094887362,ribH
E4PNY0,7,7,33.4867,Pyruvate dehydrogenase E1 component OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3046 PE=4 SV=1,8024326.0,12000000.0,25000000.0,15000000.0,28000000.0,9155181.0,32000000.0,17000000.0,65000000.0,4629745.0,1638082.0,5986517.0,5374010.0,5589494.0,16000000.0,3471110.0,10000000.0,8213161.0,18000000.0,7558307.0,16000000.0,6679383.0,6821348.0,21000000.0,2694290.0,796181.0,1599444.0,0.00985,0.01467,0.01793,0.00907,0.01626,0.01726,0.00343,0.00186,0.00227,0.00622,0.00741,0.01489,0.00893,0.00799,0.01634,0.00259,0.00127,0.00258,Pyruvate dehydrogenase E1 component OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3046 PE=4 SV=1,0.01415,0.0142,0.00252,0.00951,0.01109,0.00215,1.0,0.18,1.17,0.23,0.49,0.0,0.35,0.03,0.0,0.22650852980867975,-2.1202942337177118,-2.473931188332412,HP15_3046
E4PPE1,2,2,8.77446,Acyl-CoA synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1864 PE=4 SV=1,69268.1,235039.0,688809.0,228534.0,1597321.0,525685.0,317193.0,1114978.0,1305848.0,19627.6,88638.3,51372.2,520158.0,172709.0,2611300.0,160005.0,371901.0,198256.0,11093.3,640762.0,738240.0,356692.0,965982.0,502675.0,125453.0,215166.0,99174.6,8.5e-05,0.00041,0.00101,0.00052,0.00105,0.00035,1.5e-05,1.6e-05,0.00022,0.00019,0.00034,0.00036,0.00076,0.00043,0.00039,0.00012,0.00034,0.00016,Acyl-CoA synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1864 PE=4 SV=1,0.0005,0.00064,8.3e-05,0.0003,0.00052,0.00021,1.27,0.17,1.76,0.7,0.35,0.1,0.08,0.18,0.34482849699744117,0.8155754288625726,-0.5145731728297583,-2.5563933485243853,HP15_1864
E4PNH5,3,3,10.4423,Chaperone protein ClpB OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=clpB PE=3 SV=1,3887250.0,8117165.0,17000000.0,7033274.0,28000000.0,5317543.0,47000000.0,11000000.0,45000000.0,2423009.0,1778285.0,6876251.0,2242891.0,5255278.0,14000000.0,2240761.0,7920013.0,4221972.0,13000000.0,6320253.0,22000000.0,5659615.0,25000000.0,10000000.0,1051626.0,646621.0,1134207.0,0.00477,0.01016,0.01767,0.00527,0.01079,0.012,0.00179,0.00213,0.00095,0.00585,0.00478,0.00765,0.00746,0.00677,0.00803,0.00101,0.00103,0.00183,Chaperone protein ClpB OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=clpB PE=3 SV=1,0.01087,0.00935,0.00162,0.0061,0.00742,0.00129,0.86,0.15,1.22,0.21,0.37,0.03,0.11,0.0,-0.2175914350726268,0.28688114778816154,-2.2515387669959646,-2.736965594166206,clpB
E4PHU9,2,2,5.80377,Leucine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuS PE=3 SV=1,2777946.0,2545053.0,3216376.0,1599342.0,7063341.0,2223012.0,1917251.0,3561901.0,13000000.0,74485.7,600172.0,2645060.0,1358668.0,77379.9,2496291.0,645217.0,2296852.0,1667450.0,466612.0,1741956.0,696588.0,1822507.0,6280489.0,2306339.0,865955.0,484666.0,445095.0,0.00341,0.00191,0.00447,0.0022,0.00336,0.00344,5.5e-05,0.00082,0.00057,8.6e-05,0.00138,0.00302,0.00206,0.00218,0.00178,0.00083,0.00077,0.00072,Leucine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuS PE=3 SV=1,0.00326,0.003,0.00048,0.0015,0.00201,0.00077,0.92,0.15,1.34,0.52,0.39,0.01,0.29,0.22,-0.12029423371771177,0.4222330006830478,-0.9434164716336325,-2.736965594166206,leuS
E4PNI4,2,2,12.6782,2-isopropylmalate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuA PE=3 SV=1,892495.0,1158945.0,5364458.0,2355202.0,6463085.0,1568512.0,5611940.0,3392821.0,10000000.0,369067.0,431588.0,2322959.0,581043.0,525090.0,1712193.0,456271.0,1243935.0,841628.0,475923.0,992920.0,1229897.0,1171006.0,3735857.0,2450066.0,190846.0,221736.0,558739.0,0.0011,0.00319,0.00409,0.00155,0.0032,0.0027,0.00027,0.00072,0.00025,0.00058,0.00097,0.00153,0.00117,0.0014,0.00189,0.00018,0.00035,0.0009,2-isopropylmalate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuA PE=3 SV=1,0.00279,0.00249,0.00041,0.00103,0.00149,0.00048,0.89,0.15,1.45,0.47,0.39,0.03,0.13,0.1,-0.16812275880832692,0.5360529002402097,-1.0892673380970874,-2.736965594166206,leuA
E4PRD5,3,3,7.21212,ATP-dependent Clp protease ATP-binding subunit ClpA OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=clpA PE=3 SV=1,549382.0,483534.0,1039766.0,410277.0,1274797.0,580000.0,642641.0,845706.0,711571.0,42244.1,178421.0,557468.0,212761.0,376129.0,1241508.0,207664.0,358967.0,388384.0,741491.0,622577.0,366880.0,503245.0,204859.0,845731.0,245482.0,122831.0,280676.0,0.00067,0.00062,0.00081,0.00057,0.0008,0.00019,3.1e-05,0.00017,9e-05,0.00042,0.00044,0.0007,0.00074,0.0006,0.00065,0.00024,0.0002,0.00045,ATP-dependent Clp protease ATP-binding subunit ClpA OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=clpA PE=3 SV=1,0.0007,0.00052,9.8e-05,0.00052,0.00066,0.0003,0.74,0.14,1.27,0.57,0.2,0.0,0.11,0.07,-0.4344028241457749,0.34482849699744117,-0.8109661756099832,-2.8365012677171206,clpA
E4PG70,3,3,14.5556,Protein RecA OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=recA PE=3 SV=1,162831.0,945840.0,1255123.0,780314.0,4870543.0,958646.0,3201622.0,1302756.0,4242625.0,208234.0,875291.0,508481.0,502437.0,267145.0,1437153.0,133293.0,413193.0,260858.0,962704.0,241195.0,489995.0,341153.0,1010476.0,793339.0,297007.0,141375.0,245241.0,0.0002,0.00075,0.00308,0.00095,0.00123,0.00112,0.00015,0.00016,0.00021,0.0003,0.00028,0.00047,0.00028,0.00041,0.00061,0.00029,0.00023,0.0004,Protein RecA OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=recA PE=3 SV=1,0.00134,0.0011,0.00017,0.00035,0.00044,0.0003,0.82,0.13,1.24,0.86,0.4,0.13,0.25,0.28,-0.2863041851566411,0.3103401206121505,-0.2175914350726268,-2.9434164716336326,recA
E4PI37,4,4,15.3715,Oligopeptidase A-like protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=prlC PE=3 SV=1,2077672.0,2659093.0,6006351.0,929314.0,4106299.0,2404868.0,9699727.0,545087.0,1785284.0,866446.0,355344.0,620230.0,702054.0,332466.0,588033.0,615587.0,1792808.0,501333.0,2346278.0,2651740.0,5801590.0,2598760.0,4650042.0,472007.0,317081.0,92264.0,195035.0,0.00255,0.00357,0.0026,0.00238,0.00051,0.00047,0.00064,0.00019,0.0003,0.00037,0.00131,0.00091,0.00313,0.00311,0.00036,0.00031,0.00015,0.00031,Oligopeptidase A-like protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=prlC PE=3 SV=1,0.00291,0.00112,0.00038,0.00086,0.0022,0.00026,0.39,0.13,2.55,0.3,0.03,0.0,0.12,0.05,-1.3584539709124763,1.3504972470841332,-1.7369655941662063,-2.9434164716336326,prlC
E4PFS3,4,4,24.8479,Phosphoenolpyruvate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ppsA PE=3 SV=1,12000000.0,17000000.0,31000000.0,13000000.0,36000000.0,12000000.0,53000000.0,21000000.0,74000000.0,6669376.0,2119135.0,3984438.0,2483304.0,9063607.0,20000000.0,6139400.0,13000000.0,12000000.0,31000000.0,12000000.0,28000000.0,15000000.0,28000000.0,20000000.0,3891577.0,1296206.0,894457.0,0.01493,0.01831,0.02298,0.01176,0.01937,0.01959,0.00494,0.00124,0.00105,0.01009,0.0131,0.02261,0.01361,0.0179,0.01547,0.00375,0.00207,0.00144,Phosphoenolpyruvate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ppsA PE=3 SV=1,0.01874,0.01691,0.00241,0.01527,0.01566,0.00242,0.9,0.13,1.03,0.16,0.31,0.0,0.46,0.01,-0.15200309344504995,0.04264433740849372,-2.643856189774725,-2.9434164716336326,ppsA
E4PHE2,8,8,40.0432,ATP synthase subunit beta OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=atpD PE=3 SV=1,34000000.0,50000000.0,82000000.0,36000000.0,130000000.0,57000000.0,290000000.0,63000000.0,370000000.0,6401572.0,5970389.0,24000000.0,6803298.0,31000000.0,100000000.0,15000000.0,50000000.0,26000000.0,190000000.0,41000000.0,190000000.0,40000000.0,160000000.0,67000000.0,10000000.0,3672150.0,3062925.0,0.04213,0.04901,0.07927,0.0564,0.05959,0.09829,0.00474,0.00732,0.00287,0.03426,0.03111,0.04707,0.04827,0.04737,0.05199,0.00994,0.00586,0.00494,ATP synthase subunit beta OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=atpD PE=3 SV=1,0.0568,0.07143,0.00498,0.03748,0.04921,0.00691,1.26,0.09,1.31,0.18,0.23,0.01,0.04,0.0,0.3334237337251918,0.3895668117627256,-2.473931188332412,-3.473931188332412,atpD
E4PJD8,4,4,14.4185,DNA gyrase subunit A OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=gyrA PE=3 SV=1,4021095.0,4855570.0,12000000.0,4540996.0,14000000.0,4678274.0,13000000.0,8297601.0,21000000.0,1412472.0,468924.0,840360.0,954905.0,2444947.0,4980818.0,1916350.0,3009760.0,5149569.0,7789999.0,5698247.0,5269769.0,6181673.0,6764201.0,9984336.0,610206.0,317864.0,185279.0,0.00493,0.00722,0.00871,0.00463,0.00783,0.00548,0.00105,0.00026,0.0004,0.00272,0.00409,0.00933,0.00673,0.0074,0.00772,0.00059,0.00051,0.0003,DNA gyrase subunit A OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=gyrA PE=3 SV=1,0.00695,0.00598,0.00057,0.00538,0.00728,0.00046,0.86,0.08,1.35,0.09,0.27,0.0,0.2,0.04,-0.2175914350726268,0.43295940727610627,-3.473931188332412,-3.643856189774725,gyrA
E4PQU1,8,8,48.701,Isocitrase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3234 PE=4 SV=1,53000000.0,70000000.0,130000000.0,65000000.0,180000000.0,48000000.0,200000000.0,87000000.0,250000000.0,9991149.0,11000000.0,18000000.0,17000000.0,48000000.0,120000000.0,26000000.0,62000000.0,48000000.0,120000000.0,73000000.0,140000000.0,83000000.0,170000000.0,120000000.0,25000000.0,4267814.0,1690581.0,0.06543,0.08022,0.11142,0.04715,0.08211,0.0667,0.0074,0.00559,0.00724,0.05353,0.05598,0.08693,0.08587,0.09962,0.08952,0.02381,0.00681,0.00273,Isocitrase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3234 PE=4 SV=1,0.08569,0.06532,0.00674,0.06548,0.09167,0.01112,0.76,0.08,1.4,0.17,0.15,0.0,0.04,0.01,-0.3959286763311392,0.48542682717024166,-2.5563933485243853,-3.643856189774725,HP15_3234
