Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Accession.1,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
Q7VDY5,Pro_0230,7,7,0.001312128,0.001504304,0.001462983,0.001656599,0.000985889,0.001587951,0.001031062,0.002234321,0.003791455,0.00159797,0.001547462,0.00147337,0.001717532,0.001540292,0.001335698,0.001658776,0.005515108,0.003788817,0.001426472,0.001410146,0.002352279,0.001539601,0.001531174,0.003654234,0.472319031,0.988555401,0.156090778,1.649019381,0.472811747,0.994526584,0.065489076,2.373494242,Q7VDY5,50S ribosomal protein L11 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rplK PE=3 SV=1,-0.0166062745997727,0.7216083549356433,-0.007918159632894,1.2470125498524005,Pro0230,tier1:KEGG
Q7VB69,Pro_1229,2,2,9.80706e-06,2.19299e-05,2.23051e-05,0.000266148,7.38921e-06,9.40755e-06,4.02e-05,8.15335e-06,0.000149699,1.83495e-05,2.49267e-06,9.3254e-06,3.53376e-06,6.26252e-06,1.92706e-05,1.97326e-06,0.000332215,0.000442003,1.8014e-05,9.43148e-05,6.60174e-05,1.00559e-05,9.68897e-06,0.00025873,0.21258412,5.235631716,0.163635151,3.664775152,0.479424636,0.963514077,0.066683062,25.72928278,Q7VB69,3-hydroxyisobutyrate dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=mmsB PE=4 SV=1,2.388363619019772,1.8737246862047767,-0.0536223503489987,4.685339336484572,Pro1229,tier1:KEGG
Q7VEG4,Pro_0049,16,16,0.000215483,0.000181596,0.000201295,0.0002039,0.000182319,0.000186059,0.000512765,0.00020054,0.000206692,0.00019239,0.00018699,0.000218476,0.000226588,0.000208586,0.000230104,0.00025693,0.000314781,0.000571153,0.000199458,0.00019076,0.000306666,0.000199285,0.00022176,0.000380955,0.252131314,0.956388774,0.179465302,1.537493508,0.064609419,1.112774993,0.06725493,1.911605865,Q7VEG4,Biosynthetic arginine decarboxylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=speA PE=3 SV=1,-0.0643308989549067,0.6205803187471757,0.1541619041801883,0.9347850990380056,Pro0049,tier1:KEGG
Q7VEK6,Pro_0006,2,2,4.04293e-06,1.1316e-06,4.2821e-07,3.47928e-06,3.05391e-06,8.70659e-07,1.01007e-06,2.03499e-07,4.84471e-07,9.95018e-07,1.86175e-06,8.03601e-07,1.40559e-06,1.82776e-06,4.2394e-07,9.28006e-10,7.01894e-07,7.07187e-07,1.86758e-06,2.46795e-06,5.66012e-07,1.22012e-06,1.2191e-06,4.70003e-07,0.341936495,1.321467428,0.15704263,0.303072148,0.499270366,0.999157847,0.067450229,0.385209479,Q7VEK6,Secreted TPR repeats protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0006 PE=4 SV=1,0.4021408653563286,-1.7222668187748882,-0.0012154818394759,-1.3762848903092235,Pro0006,tier1:KEGG
Q7VA84,Pro_1581,3,3,8.47149e-05,5.92702e-05,6.35645e-05,7.57967e-05,6.82626e-05,6.3781e-05,0.000147527,5.8768e-05,0.00014357,3.0488e-05,3.46799e-05,2.69428e-05,3.69554e-05,3.41319e-05,4.11052e-05,3.16311e-05,5.32767e-05,4.43806e-05,6.91832e-05,6.92801e-05,0.000116621,3.07035e-05,3.73975e-05,4.30961e-05,0.495779674,1.001400678,0.094477304,1.685690623,0.045362813,1.218019875,0.068308761,1.403621046,Q7VA84,Uncharacterized conserved protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1581 PE=4 SV=1,0.0020193373137209,0.7533397808710184,0.2845376745660815,0.4891534848933251,Pro1581,tier1:KEGG
Q7VC83,Pro_0859,11,11,0.000143591,0.000132154,0.000180581,0.000126531,0.000142464,0.000177635,0.000112267,5.55884e-05,0.000183259,9.62961e-05,0.000124089,9.5643e-05,9.26349e-05,0.000104727,0.00010632,9.89244e-05,0.000287697,0.000260507,0.000152109,0.000148877,0.000117038,0.000105343,0.000101227,0.000215709,0.442605998,0.978754138,0.21355992,0.769436271,0.355254851,0.960933968,0.068998019,2.047688218,Q7VC83,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=accD PE=3 SV=1,-0.0309815930104177,-0.3781262554290164,-0.0574907974075559,1.0339960666136128,Pro0859,tier1:KEGG
Q7VEB7,Pro_0096,10,9,7.61637e-05,4.91974e-05,4.35659e-05,3.87986e-05,7.34074e-05,4.96754e-05,0.000199013,0.000445166,0.000223514,6.73944e-05,4.91055e-05,4.23096e-05,4.93937e-05,4.60088e-05,3.91523e-05,0.000591484,0.000377045,5.50426e-05,5.6309e-05,5.39605e-05,0.000289231,5.29365e-05,4.48516e-05,0.000341191,0.438919702,0.958291943,0.020964911,5.136495249,0.186648229,0.847271956,0.069240007,6.445280512,Q7VEB7,"NADH dehydrogenase, FAD-containing subunit OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ndh PE=4 SV=1",-0.0614628558831253,2.360784310487923,-0.2391029770442543,2.6882431490391583,Pro0096,tier1:KEGG
Q7VEL0,Pro_0002,4,4,5.39062e-05,5.23402e-05,5.24331e-05,4.90897e-05,9.11739e-05,6.26261e-05,0.00025435,0.00015545,0.00015292,3.09004e-05,4.42075e-05,5.01002e-05,4.06114e-05,3.9566e-05,3.76968e-05,4.12233e-05,0.000136878,0.000106536,5.28932e-05,6.76299e-05,0.000187573,4.1736e-05,3.92914e-05,9.48791e-05,0.150432912,1.278613229,0.007851833,3.546265906,0.346106127,0.941426251,0.069309857,2.273315193,Q7VEL0,RNA metabolism-related protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0002 PE=4 SV=1,0.3545799256820524,1.8263007164071725,-0.0870800127763907,1.1847977263259348,Pro0002,tier1:KEGG
Q7VEJ6,Pro_0017,8,8,0.000109674,0.000112011,0.00012312,0.000134969,0.000172005,0.000138322,0.00018193,0.000305245,0.001225865,3.30782e-05,5.67746e-05,6.06591e-05,7.76574e-05,5.54039e-05,6.63575e-05,0.000107063,0.000841953,0.000387519,0.000114935,0.000148432,0.000571013,5.01706e-05,6.64729e-05,0.000445512,0.027821286,1.291446116,0.119193588,4.968144374,0.101996762,1.324936903,0.069404954,8.879926746,Q7VEJ6,Chaperone protein DnaJ OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=dnaJ PE=3 SV=1,0.368987450036381,2.3127070988054537,0.4059236563577245,3.150547775266999,Pro0017,tier1:KEGG
Q7VBX4,Pro_0968,6,6,0.000755767,0.000638575,0.000461099,0.000598657,0.000360371,0.00057547,0.000566788,0.000151349,0.000188714,0.000612567,0.000553855,0.000545021,0.000700713,0.000615763,0.000545313,0.000197648,0.000254271,0.000583541,0.00061848,0.000511499,0.000302284,0.000570481,0.000620596,0.000345153,0.201360035,0.82702604,0.05792199,0.488752043,0.185055758,1.087847112,0.06943638,0.605020954,Q7VBX4,30S ribosomal protein S18 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpsR PE=3 SV=1,-0.2739953396293575,-1.0328253619409102,0.1214758118654655,-0.7249429860399794,Pro0968,tier1:KEGG
Q7V9Y9,Pro_1684,5,5,0.000221406,0.000366297,0.000308812,0.000294151,0.000269379,0.000347811,0.00024581,0.000258711,0.000942051,0.000227053,0.000263173,0.000276344,0.000343639,0.000290454,0.000300591,0.000478537,0.000855046,0.002055423,0.000298838,0.00030378,0.000482191,0.000255523,0.000311561,0.001129669,0.461524456,1.016538287,0.238360109,1.613552085,0.031650067,1.219307624,0.069992396,4.421000945,Q7V9Y9,50S ribosomal protein L31 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpmE PE=3 SV=1,0.0236645540166852,0.6902401483599638,0.2860621551866316,2.1443730426716825,Pro1684,tier1:KEGG
Q7VBK9,Pro_1083,11,11,0.000913555,0.001093894,0.001186894,0.001010768,0.00094144,0.000968841,0.00254511,0.00053997,0.001306008,0.00061298,0.000631225,0.000686847,0.000609212,0.000608953,0.000813308,0.000608815,0.001277385,0.001350826,0.001064781,0.000973683,0.001463696,0.000643684,0.000677158,0.001079008,0.166322475,0.914444345,0.267908094,1.374645195,0.332250982,1.052003559,0.070116975,1.676301781,Q7VBK9,Two-component response regulator OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ompR PE=4 SV=1,-0.1290327276863143,0.459059297570016,0.0731395853744789,0.7452818977005731,Pro1083,tier1:KEGG
Q7VCX4,Pro_0616,6,6,0.001838085,0.000665492,0.000628507,0.001406807,0.00085578,0.000639328,0.000171239,0.000898387,0.000866357,0.000609231,0.001819517,0.001362037,0.001553274,0.001159586,0.000837796,0.000667944,0.000741501,0.000293214,0.001044028,0.000967305,0.000645327,0.001263595,0.001183552,0.000567553,0.437571436,0.926512515,0.218692625,0.618113084,0.427193231,0.936654812,0.070140635,0.449157371,Q7VCX4,AbrB family trancriptional regulator fused to LRR containing domain OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0616 PE=4 SV=1,-0.1101176310940833,-0.6940572910597991,-0.0944106294675241,-1.1547070851481422,Pro0616,tier1:KEGG
Q7VEG3,Pro_0050,6,6,0.001749506,0.00143489,0.001485251,0.001439136,0.001497407,0.001193595,0.00132388,0.002099206,0.005919396,0.001768467,0.001366846,0.001851699,0.002057897,0.001306402,0.001788107,0.0016445,0.003827278,0.005026611,0.001556549,0.001376713,0.003114161,0.001662337,0.001717469,0.003499463,0.126608764,0.884464684,0.167697607,2.000682588,0.422943625,1.033164865,0.070218369,2.105145969,Q7VEG3,Nucleoside diphosphate kinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ndk PE=3 SV=2,-0.1771235565338131,1.000492299156689,0.0470704874456822,1.0739202719858445,Pro0050,tier1:KEGG
Q7VCK3,Pro_0737,7,6,0.001790525,0.001889337,0.000977508,0.001861868,0.001065789,0.001789453,0.002445412,0.001380649,0.000888032,0.001212852,0.002123932,0.002337212,0.002220583,0.001571108,0.00094386,0.001236391,0.001329852,0.001200574,0.001552456,0.00157237,0.001571364,0.001891332,0.001578517,0.001255605,0.480602897,1.012827145,0.486941412,1.012179273,0.284474674,0.834605809,0.070413844,0.663873484,Q7VCK3,Porin homolog OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0737 PE=3 SV=1,0.0183879763797668,0.0174648368330342,-0.2608331328454511,-0.591019765057199,Pro0737,tier1:KEGG
Q7VAM4,Pro_1436,21,21,0.001989876,0.00294211,0.002838701,0.002445244,0.002374163,0.002867134,0.002958796,0.001279736,0.001760198,0.001738731,0.001927319,0.002280832,0.001840762,0.002077857,0.002579922,0.000881578,0.001344572,0.001893053,0.002590229,0.00256218,0.001999577,0.001982294,0.00216618,0.001373067,0.468982484,0.989171281,0.184268174,0.771969038,0.266376594,1.092764324,0.070529357,0.692665814,Q7VAM4,D-3-phosphoglycerate dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=serA PE=3 SV=1,-0.0157077408856946,-0.3733851095955955,0.1279822891538495,-0.5297686224252229,Pro1436,tier1:KEGG
Q7VAN9,Pro_1419,10,10,1.68602e-05,7.07217e-05,3.06958e-05,1.66897e-05,2.67436e-05,7.96782e-05,9.87739e-05,2.79239e-05,9.08132e-06,3.0937e-05,3.3327e-05,5.13814e-05,3.46749e-05,0.00011215,2.26548e-05,4.61636e-05,5.28605e-05,7.24263e-05,3.94259e-05,4.10372e-05,4.52597e-05,3.85484e-05,5.64934e-05,5.71501e-05,0.476182171,1.040869251,0.431519136,1.147969427,0.28334808,1.465516456,0.070904186,1.482553854,Q7VAN9,"Probable import-associated channel, similar to chloroplast protein IAP75 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1419 PE=4 SV=1",0.0577888555913535,0.1990842203212481,0.5514091678611637,0.5680845118455288,Pro1419,tier1:KEGG
Q7VC01,Pro_0941,5,5,1.92254e-05,2.75495e-05,2.23123e-05,2.15226e-05,3.34311e-05,2.85941e-05,2.20792e-05,9.65664e-06,0.000127001,1.46131e-05,1.37414e-05,9.62824e-06,1.03919e-05,2.06123e-05,1.42802e-05,2.02398e-05,0.000173356,8.71613e-05,2.30291e-05,2.78493e-05,5.29122e-05,1.26609e-05,1.50948e-05,9.35856e-05,0.158845068,1.209308892,0.233946023,2.297627373,0.253970156,1.192234554,0.071030583,7.391690202,Q7VC01,N-acetylmuramic acid 6-phosphate etherase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=murQ PE=3 SV=1,0.2741827971408214,1.200144842059167,0.2536680920114061,2.88590429227829,Pro0941,tier1:KEGG
Q7VC08,Pro_0934,35,35,0.003144111,0.003946441,0.003730666,0.003211579,0.003623999,0.003464066,0.003355346,0.002152751,0.001962022,0.001868916,0.002055279,0.002548957,0.001855582,0.002187562,0.002662401,0.00216687,0.00335615,0.00359244,0.003607073,0.003433215,0.00249004,0.002157718,0.002235182,0.003038487,0.276007813,0.95180079,0.044091037,0.69032143,0.407433981,1.035900937,0.071936475,1.408194727,Q7VC08,Chaperone protein HtpG OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=htpG PE=4 SV=1,-0.0712684429434758,-0.5346598235915484,0.05088604498179,0.4938468455182022,Pro0934,tier1:KEGG
Q7VDY4,Pro_0231,10,10,0.001102315,0.001034139,0.001043985,0.001181527,0.001351047,0.001074761,0.000793589,0.004227402,0.003938501,0.001062777,0.001029704,0.000815674,0.000896661,0.001004518,0.00084707,0.004991168,0.003112097,0.001034995,0.001060146,0.001202445,0.002986497,0.000969385,0.000916083,0.003046087,0.08120064,1.134225579,0.077372093,2.817062092,0.293413652,0.945014635,0.071981877,3.142288243,Q7VDY4,Transcription termination/antitermination protein NusG OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=nusG PE=3 SV=1,0.1817075973700491,1.4941913630856656,-0.0815914230367922,1.6518155255312872,Pro0231,tier1:KEGG
Q7VEI0,Pro_0033,5,5,0.000913913,0.00227512,0.001965159,0.002253068,0.00065823,0.001884066,0.001625899,0.001731259,0.001030857,0.002687018,0.002439636,0.002102842,0.002389846,0.001971732,0.002218407,0.00246138,0.000927305,0.00070342,0.001718064,0.001598454,0.001462672,0.002409832,0.002193328,0.001364035,0.429778569,0.930381196,0.306424507,0.851348766,0.178654709,0.910158202,0.072282658,0.566029101,Q7VEI0,Predicted membrane protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0033 PE=4 SV=1,-0.1041061561928414,-0.2321778232570259,-0.1358107612201782,-0.8210518672911278,Pro0033,tier1:KEGG
Q7VA47,Pro_1620,13,12,0.000272532,0.000332356,0.000328122,0.000288214,0.000324418,0.000347976,0.001516625,0.000361372,0.00047815,0.000294549,0.000312159,0.000360147,0.00027907,0.000329382,0.000282782,0.000962554,0.00030709,0.000748131,0.000311003,0.000320202,0.000785382,0.000322285,0.000297078,0.000672592,0.370448198,1.029579141,0.133256441,2.525319671,0.188774084,0.921787816,0.072590008,2.086948339,Q7VA47,Fumarate hydratase class II OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=fumC PE=3 SV=1,0.0420547303488982,1.3364660249238962,-0.1174933963303395,1.0613948879960793,Pro1620,tier1:KEGG
Q7VBB4,Pro_1183,3,3,9.68501e-05,9.14624e-05,0.000101567,0.000109217,0.000130737,0.00010814,5.0998e-05,0.000893963,0.000641037,0.000126718,0.000125891,8.3952e-05,0.000113267,0.00012681,0.000123582,0.000820303,0.000256824,0.000267483,9.66265e-05,0.000116031,0.000528666,0.000112187,0.00012122,0.000448203,0.035182582,1.200824045,0.079359528,5.471228997,0.286046527,1.080515082,0.073065453,3.995140975,Q7VBB4,Uncharacterized conserved protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1183 PE=4 SV=1,0.2640247705247266,2.4518649406450663,0.1117192097029733,1.9982464118754,Pro1183,tier1:KEGG
Q7VDT1,Pro_0287,3,3,2.3929e-05,2.04561e-05,1.66623e-05,2.06015e-05,1.69164e-05,1.52464e-05,5.10402e-06,1.16053e-05,2.04072e-05,2.08056e-06,4.15114e-06,9.04075e-06,3.07065e-06,7.41512e-06,6.35667e-06,2.26816e-05,1.71981e-05,7.51051e-05,2.03492e-05,1.75881e-05,1.23722e-05,5.09082e-06,5.61415e-06,3.83282e-05,0.176348456,0.864316645,0.089631332,0.607994406,0.420429331,1.102798705,0.07400039,7.528897943,Q7VDT1,3-isopropylmalate dehydratase small subunit OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=leuD PE=3 SV=1,-0.2103681499964029,-0.7178700450230832,0.1411694783265603,2.912438703074136,Pro0287,tier1:KEGG
Q7VCD5,Pro_0805,10,9,7.66548e-06,2.29676e-05,1.75223e-05,2.39745e-05,1.21557e-05,2.05773e-05,3.18367e-05,1.01319e-05,9.18194e-06,1.78918e-05,2.24053e-05,2.32931e-05,9.54497e-06,1.85597e-05,1.99521e-05,5.08911e-05,2.34454e-05,8.47813e-05,1.60518e-05,1.89025e-05,1.70502e-05,2.11967e-05,1.60189e-05,5.30393e-05,0.321387607,1.177595938,0.456827401,1.062197933,0.115323412,0.755726265,0.074220082,2.502237787,Q7VCD5,FAD/FMN-containing dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=glcD PE=4 SV=1,0.2358446000831722,0.0870526271120529,-0.4040643308650286,1.3232188949493762,Pro0805,tier1:KEGG
Q7VC14,Pro_0928,26,25,0.001689303,0.001967416,0.002167591,0.001576306,0.001480149,0.002444939,0.004676447,0.002400673,0.00222036,0.001558541,0.001700449,0.002162742,0.001559167,0.001653591,0.0023224,0.001608,0.001387689,0.001372829,0.001941437,0.001833798,0.00309916,0.001807244,0.001845053,0.001456173,0.382607679,0.944557261,0.111279169,1.596323054,0.453147405,1.020920838,0.075149522,0.805742284,Q7VC14,1-deoxy-D-xylulose-5-phosphate synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=dxs PE=3 SV=1,-0.0822898364879184,0.6747526448187394,0.0298710042642043,-0.3116096271634925,Pro0928,tier1:KEGG
Q7V9S8,Pro_1746,3,3,2.22236e-05,1.10526e-05,6.1512e-06,1.0734e-05,1.58478e-05,1.34933e-05,2.45291e-05,3.40776e-06,8.29163e-06,1.26546e-06,4.82686e-06,6.56846e-06,2.48857e-06,3.20232e-06,2.77299e-06,1.80432e-05,7.63964e-06,4.23029e-05,1.31425e-05,1.33584e-05,1.20762e-05,4.22026e-06,2.82129e-06,2.26619e-05,0.483748505,1.016428721,0.449958754,0.918866701,0.212210207,0.668511165,0.075244897,5.369795183,Q7V9S8,Bifunctional pantoate ligase/cytidylate kinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=panC/cmk PE=3 SV=1,0.0235090469923401,-0.1220725084053364,-0.5809764394967506,2.42486706137541,Pro1746,tier1:KEGG
Q7VBN6,Pro_1056,2,2,2.72858e-05,2.68222e-05,1.87467e-05,2.75231e-05,3.29461e-05,2.04291e-05,1.8583e-05,2.21414e-05,4.42435e-05,1.17599e-05,1.34725e-05,2.06371e-05,2.75956e-05,1.75369e-05,9.39456e-06,4.73583e-05,0.000148267,3.83906e-05,2.42849e-05,2.69661e-05,2.83226e-05,1.52898e-05,1.81757e-05,7.80052e-05,0.294181723,1.110405298,0.329619796,1.16626532,0.325839663,1.188743003,0.075271624,5.10176314,Q7VBN6,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1056 PE=4 SV=1,0.1510863564763012,0.2218960323678034,0.2494368493365982,2.350995920367332,Pro1056,tier1:KEGG
Q7VA67,Pro_1600,13,13,0.000305539,0.000399003,0.000398706,0.000298214,0.000205366,0.000404374,0.000502901,0.000410759,0.000314738,0.000339167,0.000316405,0.000406085,0.000293022,0.000324963,0.000425299,0.000342723,0.00077227,0.000636504,0.00036775,0.000302651,0.000409466,0.000353886,0.000347762,0.000583832,0.187833397,0.822981791,0.270805361,1.113436315,0.452403986,0.982694929,0.075331923,1.649777578,Q7VA67,Alanine dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ald PE=3 SV=1,-0.2810675844404833,0.155019042938281,-0.0251844837422352,0.7222715343218095,Pro1600,tier1:KEGG
Q7VBG9,Pro_1125,14,14,0.000315475,0.000496763,0.000472198,0.000360658,0.000343062,0.000425821,0.000586658,0.00033215,0.000339419,0.000426908,0.000391873,0.000394155,0.000358223,0.000413199,0.000469264,0.000433109,0.000529969,0.000747572,0.000428145,0.000376514,0.000419409,0.000404312,0.000413562,0.000570216,0.226272721,0.879406274,0.467645141,0.979594477,0.399508243,1.022877622,0.075614003,1.410337321,Q7VBG9,Glucose-6-P dehydrogenase subunit OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1125 PE=4 SV=1,-0.1853982695958443,-0.0297434549454271,0.0326335500736223,0.4960402641355687,Pro1125,tier1:KEGG
Q7VD98,Pro_0485,8,8,0.000173896,0.000159531,0.000150928,0.000115395,0.000152351,0.000169253,0.000422882,0.000257589,0.000206267,6.64501e-05,5.76548e-05,7.01696e-05,7.98996e-05,9.05699e-05,5.85558e-05,0.000284784,0.000847099,0.00017102,0.000161452,0.000145667,0.000295579,6.47582e-05,7.63418e-05,0.000434301,0.206036898,0.902229551,0.055367073,1.830758672,0.158024859,1.178874543,0.075904613,6.706504706,Q7VD98,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0485 PE=4 SV=1,-0.1484335550249992,0.8724416296633901,0.2374101934471918,2.745561058950996,Pro0485,tier1:KEGG
Q7VE01,Pro_0214,8,8,3.46634e-05,3.36269e-05,3.77981e-05,2.12539e-05,3.71719e-05,3.27673e-05,0.000427249,4.49186e-05,9.76726e-05,3.36807e-05,2.37367e-05,2.72662e-05,2.17445e-05,2.98529e-05,3.46417e-05,3.21718e-05,8.52856e-05,0.000153632,3.53628e-05,3.03977e-05,0.000189947,2.82279e-05,2.87464e-05,9.0363e-05,0.184478818,0.859595255,0.132947482,5.37137267,0.459233043,1.018369599,0.076476691,3.201199405,Q7VE01,tRNA modification GTPase MnmE OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=mnmE PE=3 SV=1,-0.2182705758336981,2.4252908202663384,0.0262612567688466,1.678612546188251,Pro0214,tier1:KEGG
Q7VCL0,Pro_0730,3,3,4.98681e-05,5.91718e-05,2.82224e-05,6.01515e-05,7.74095e-05,1.84455e-05,7.31707e-05,1.82474e-05,1.72809e-05,1.0697e-05,2.82752e-05,1.53839e-05,4.03096e-05,4.0683e-05,1.2606e-05,1.11474e-05,0.000106216,0.000105999,4.57541e-05,5.20021e-05,3.6233e-05,1.81187e-05,3.11995e-05,7.44542e-05,0.383823147,1.136556412,0.334139117,0.791907229,0.143922495,1.721948163,0.076991858,4.109234201,Q7VCL0,Phosphoribulokinase/uridine kinase family enzyme OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0730 PE=4 SV=1,0.1846692928604402,-0.3365966647099355,0.7840417129388944,2.0388695575662976,Pro0730,tier1:KEGG
Q7VEI7,Pro_0026,10,10,0.000603994,0.000740796,0.000644264,0.00068081,0.000670221,0.000637514,0.000404928,0.000908049,0.001046275,0.000649249,0.000869629,0.000825524,0.000828366,0.000815949,0.000744539,0.001190302,0.001599362,0.000805091,0.000663018,0.000662849,0.000786417,0.000781467,0.000796285,0.001198252,0.498508845,0.999744329,0.284439478,1.186117122,0.423721299,1.01896115,0.078064847,1.533335424,Q7VEI7,Elongation factor P OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=efp PE=3 SV=1,-0.0003689024446373,0.2462464744588308,0.0270990468218707,0.6166733275304785,Pro0026,tier1:KEGG
Q7VC91,Pro_0851,5,5,2.61159e-05,3.97811e-05,3.44451e-05,2.32879e-05,3.8566e-05,3.43261e-05,3.05236e-05,6.99847e-06,1.86712e-05,7.52154e-06,9.12719e-06,7.48308e-06,5.76065e-06,1.33738e-05,7.1142e-06,1.76507e-05,2.39001e-05,7.57842e-06,3.34473e-05,3.206e-05,1.87311e-05,8.04394e-06,8.74954e-06,1.63764e-05,0.414871809,0.958521277,0.067414522,0.560017246,0.391980315,1.087718575,0.078303737,2.035869053,Q7VC91,"Putative GTPase, G3E family OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0851 PE=4 SV=1",-0.061117638078246,-0.8364568385464698,0.1213053369459588,1.02564477032179,Pro0851,tier1:KEGG
