Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Accession,Description
Q7VA30,Pro_1638,77,75,0.010256803,0.011559011,0.010081057,0.011904782,0.010818486,0.011263025,0.010059096,0.007805891,0.010625843,0.010589694,0.009836458,0.0095018,0.010732728,0.010321705,0.009699763,0.007330127,0.012146592,0.012407373,0.01063229,0.011328764,0.009496943,0.009975984,0.010251399,0.01062803,0.141770736,1.065505544,0.155395872,0.893217094,0.282670317,1.027607807,0.358984155,1.065361652,Q7VA30,DNA-directed RNA polymerase subunit beta' OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpoC2 PE=3 SV=1
Q7VAS9,Pro_1375,8,8,0.000116781,3.84755E-05,2.73011E-05,8.89677E-05,9.33699E-05,3.52815E-05,6.04625E-05,5.2755E-05,3.80397E-05,0.000113378,5.50432E-05,2.36134E-05,9.49991E-05,7.46088E-05,2.00969E-05,7.7016E-05,5.75362E-05,2.17852E-05,6.08526E-05,7.25397E-05,5.04191E-05,6.40114E-05,6.32349E-05,5.21125E-05,0.373394839,1.192055044,0.368205341,0.82854361,0.491565482,0.987870184,0.359774144,0.814113043,Q7VAS9,Acetylornithine aminotransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=argD PE=3 SV=2
Q7VED3,Pro_0080,5,5,9.09658E-05,0.000178965,0.000158971,0.000150997,0.000141118,0.000196308,0.000129261,0.000113429,9.1536E-05,0.000113311,0.000141837,0.000168092,0.00015592,0.000165405,0.000179496,0.0001691,0.000106696,0.000118826,0.000142967,0.000162808,0.000111409,0.00014108,0.00016694,0.000131541,0.282030704,1.138775758,0.167300502,0.779261012,0.103973652,1.183300421,0.360053107,0.932385383,Q7VED3,HIT family hydrolase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hit PE=4 SV=1
Q7VAA2,Pro_1562,5,5,9.64475E-05,0.000145852,0.000165933,0.000205813,0.000145377,0.000130013,0.000394767,9.20596E-05,0.000152378,0.000190796,0.000129259,8.72988E-05,0.000161566,0.000111382,0.000133044,7.37151E-05,0.000107362,0.000322408,0.000136078,0.000160401,0.000213068,0.000135785,0.000135331,0.000167828,0.238319791,1.178745921,0.231093039,1.565785128,0.494903038,0.99665821,0.360333165,1.235990509,Q7VAA2,Predicted membrane protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1562 PE=4 SV=1
Q7VBQ6,Pro_1036,2,2,1.22635E-05,7.56919E-06,1.19605E-05,7.18551E-06,7.71438E-06,9.97486E-06,4.9123E-06,6.28643E-06,9.45559E-06,5.60607E-05,1.0192E-05,7.99201E-06,8.27316E-06,9.30568E-06,7.40893E-06,7.55553E-06,5.6725E-05,3.35924E-05,1.05977E-05,8.29158E-06,6.88477E-06,2.47482E-05,8.32926E-06,3.26243E-05,0.127996381,0.782392827,0.070498928,0.649646352,0.177052834,0.336559497,0.364232633,1.318246815,Q7VBQ6,Cytosine/adenosine deaminase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=cumB PE=4 SV=1
Q7VE55,Pro_0158,9,9,0.000212713,0.000264071,0.000282157,0.000243485,0.00012585,0.00027901,0.000258322,0.000272835,0.000519913,0.000237652,0.000272822,0.000336639,0.000217839,0.000267131,0.000294558,0.000264438,0.000225288,0.000433813,0.00025298,0.000216115,0.000350357,0.000282371,0.000259843,0.000307847,0.253874786,0.854275213,0.163805878,1.384915568,0.285991594,0.920216431,0.36759832,1.09021922,Q7VE55,3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=fabH PE=3 SV=1
Q7V9F4,Pro_1879,4,4,2.37982E-05,3.73908E-05,3.00603E-05,3.3528E-05,3.55963E-05,4.52406E-05,5.76842E-05,2.93657E-05,4.52125E-05,3.77215E-05,3.22688E-05,3.59733E-05,1.72946E-05,4.15406E-05,2.61274E-05,3.39701E-05,1.35093E-05,4.77053E-05,3.04164E-05,3.81216E-05,4.40875E-05,3.53212E-05,2.83209E-05,3.17282E-05,0.111057091,1.253323017,0.103452431,1.449461891,0.19490576,0.801810069,0.369562402,0.898277091,Q7V9F4,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1879 PE=4 SV=1
Q7VED9,Pro_0074,25,25,0.000982169,0.002250456,0.002514258,0.001076893,0.001365683,0.002204991,0.001468204,0.001338021,0.001326915,0.00143616,0.001691934,0.001642636,0.000993781,0.001879415,0.002323896,0.001290137,0.001201067,0.002860858,0.001915628,0.001549189,0.001377713,0.001590244,0.001732364,0.00178402,0.281387136,0.808710867,0.16039545,0.719196742,0.369758394,1.089370183,0.369997331,1.12185359,Q7VED9,Biotin carboxylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=accC PE=4 SV=1
Q7VDS8,Pro_0290,16,16,0.000825912,0.001131987,0.000944389,0.001073211,0.00087722,0.001047863,0.000999784,0.00091345,0.001301418,0.001169771,0.001006761,0.000983563,0.000991676,0.000977908,0.001083907,0.000941452,0.001210566,0.000883906,0.000967429,0.000999431,0.00107155,0.001053365,0.00101783,0.001011974,0.391150516,1.033079818,0.259658448,1.10762696,0.31290827,0.966265515,0.370140021,0.96070616,Q7VDS8,Serine hydroxymethyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=glyA PE=3 SV=1
Q7VA25,Pro_1644,13,13,0.001814674,0.001330094,0.001251868,0.001664777,0.001160547,0.001333422,0.003865192,0.002622597,0.000579661,0.00147241,0.001686793,0.001637941,0.001420957,0.001542552,0.001565656,0.002705193,0.000653533,0.000718718,0.001465545,0.001386249,0.002355817,0.001599048,0.001509722,0.001359148,0.373779817,0.94589263,0.20616678,1.6074675,0.160374853,0.944138051,0.370372878,0.84997324,Q7VA25,Ribose-5-phosphate isomerase A OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpiA PE=3 SV=1
Q7VCJ7,Pro_0743,5,5,1.55519E-05,3.45988E-05,4.28328E-05,2.15381E-05,5.25413E-05,3.12726E-05,1.80223E-05,2.46817E-05,2.92919E-05,4.88255E-05,2.12994E-05,1.98447E-05,2.32665E-05,2.46141E-05,3.13664E-05,2.8538E-05,3.34969E-05,3.79558E-05,3.09945E-05,3.51173E-05,2.39986E-05,2.99899E-05,2.64157E-05,3.33303E-05,0.376289954,1.133018007,0.233579577,0.77428621,0.366306819,0.880819793,0.375322573,1.111384654,Q7VCJ7,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0743 PE=4 SV=1
Q7VBP6,Pro_1046,10,9,0.00138338,0.001789395,0.001595074,0.001734493,0.001876405,0.001794874,0.002369457,0.001958518,0.000682585,0.00138528,0.001427121,0.001224564,0.001445215,0.001610965,0.001386928,0.00213016,0.000643523,0.000783829,0.001589283,0.001801924,0.001670187,0.001345655,0.001481036,0.001185838,0.081078985,1.133796627,0.44208165,1.050905675,0.105903873,1.100605959,0.377432556,0.881234513,Q7VBP6,Probable 2-phosphosulfolactate phosphatase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=comB PE=3 SV=1
Q7VB19,Pro_1281,14,13,0.000378618,0.000343629,0.00029875,0.00032281,0.000328795,0.000327388,0.000327612,0.000186262,0.000105046,0.000343961,0.000317756,0.000356868,0.000348326,0.000346019,0.000341194,0.000234289,0.000184352,0.000797104,0.000340333,0.000326331,0.000206307,0.000339528,0.00034518,0.000405248,0.289246745,0.958859939,0.062042216,0.60619199,0.32711688,1.016644656,0.377594763,1.193562426,Q7VB19,1-deoxy-xylulose 5-phosphate synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1281 PE=4 SV=1
Q7VB21,Pro_1279,2,2,2.09105E-06,1.45358E-06,3.37103E-06,1.72014E-06,5.33012E-06,1.49129E-06,1.44889E-06,2.02327E-06,3.25306E-06,1.92721E-06,1.87979E-06,5.49417E-06,1.30788E-06,2.20725E-06,2.61319E-06,1.73833E-06,1.03691E-05,4.52677E-07,2.30522E-06,2.84718E-06,2.24174E-06,3.10039E-06,2.04278E-06,4.1867E-06,0.355812752,1.235103875,0.469338195,0.972463361,0.22384211,0.65887669,0.380497833,1.350376095,Q7VB21,"Predicted hydrolase, HAD superfamily OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1279 PE=4 SV=1"
Q7VDQ1,Pro_0317,11,11,0.000555842,0.000482138,0.000567564,0.000503602,0.000466424,0.000596167,0.000958496,0.001070967,0.000462919,0.000632071,0.000548081,0.000687993,0.000612148,0.000550049,0.000598025,0.000906378,0.000280798,0.000498962,0.000535181,0.000522064,0.000830794,0.000622715,0.000586741,0.000562046,0.396866465,0.975490305,0.096124761,1.552359677,0.233452899,0.942229906,0.381406443,0.902573499,Q7VDQ1,NUDIX/MutT family pyrophosphohydrolase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0317 PE=4 SV=1
Q7VBD2,Pro_1163,3,3,0.000512006,0.000365807,0.000325779,0.000439921,0.000389795,0.000392706,0.00036407,6.125E-05,7.71907E-05,0.000209579,0.000378105,0.000308952,0.000465923,0.000332097,0.00032873,0.000100854,0.000162944,0.000875881,0.000401197,0.000407474,0.000167504,0.000298879,0.000375583,0.000379893,0.460120399,1.015644726,0.054297665,0.417509511,0.156742632,1.256642615,0.382597705,1.271061399,Q7VBD2,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1163 PE=4 SV=1
Q7VE56,Pro_0157,15,15,0.000550326,0.000666187,0.00066896,0.000677458,0.000567608,0.000647915,0.000944423,0.000614539,0.000503501,0.000546137,0.000561845,0.000418082,0.000565318,0.000593509,0.00052609,0.000462635,0.000663505,0.000475437,0.000628491,0.000630994,0.000687488,0.000508688,0.000561639,0.000533859,0.481621619,1.003982162,0.345566216,1.093870376,0.172712278,1.104093409,0.383405493,1.049481873,Q7VE56,Phosphate acyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=plsX PE=3 SV=1
Q7VA68,Pro_1599,6,6,6.35764E-05,7.76848E-05,5.40581E-05,8.97559E-05,4.73559E-05,6.87157E-05,7.16794E-05,3.73065E-05,0.000129325,6.95121E-05,5.59408E-05,5.82554E-05,5.63411E-05,5.90648E-05,5.88387E-05,6.5424E-05,3.33033E-05,0.000104994,6.51064E-05,6.86092E-05,7.94371E-05,6.12361E-05,5.80815E-05,6.7907E-05,0.407590588,1.053800686,0.316153156,1.220111893,0.251063142,0.948485076,0.384121638,1.108936386,Q7VA68,Glutamine-dependent NAD(+) synthetase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=nadE PE=3 SV=1
Q7VBP5,Pro_1047,9,9,0.000155046,0.000127939,0.000122012,0.00016395,0.000173982,0.000123503,0.000125043,0.000152389,0.000104721,0.000147701,0.000134961,0.000143666,0.000144687,0.000169641,0.000166453,0.000202551,0.00016035,9.33965E-05,0.000134999,0.000153812,0.000127384,0.000142109,0.00016026,0.000152099,0.183100648,1.1393514,0.33999822,0.943593426,0.052571274,1.127723453,0.385254856,1.070294453,Q7VBP5,3-polyprenyl-4-hydroxybenzoate decarboxylase elated enzyme OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ubiD PE=3 SV=1
Q7VEC5,Pro_0088,13,13,0.000691235,0.000873284,0.000501729,0.000858012,0.00078744,0.000600054,0.001188157,0.000691362,0.000224575,0.000329219,0.000404876,0.00035901,0.000384556,0.000475574,0.000248254,0.000366857,0.000255633,0.00055335,0.000688749,0.000748502,0.000701365,0.000364368,0.000369461,0.000391946,0.337151644,1.086755408,0.484140255,1.018315945,0.472597491,1.013978269,0.386798462,1.075687561,Q7VEC5,Uncharacterized conserved protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0088 PE=4 SV=1
Q7VC95,Pro_0847,23,22,0.001035507,0.001008425,0.000976778,0.001107705,0.000924298,0.001013304,0.001158449,0.001047241,0.001196208,0.001029461,0.001070202,0.001094674,0.001079958,0.000951758,0.000980721,0.000726294,0.001129396,0.00155954,0.001006903,0.001015102,0.001133966,0.001064779,0.001004146,0.00113841,0.444958287,1.008142398,0.02828657,1.126191333,0.11667878,0.943055705,0.387751243,1.069151771,Q7VC95,Dihydroxy-acid dehydratase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ilvD PE=3 SV=1
Q7VCL8,Pro_0722,2,2,7.00182E-06,3.28531E-05,2.42803E-05,3.56837E-05,3.78033E-05,2.77788E-05,1.20881E-05,2.03351E-05,0.000270509,4.34784E-05,2.52374E-05,1.4761E-05,3.60687E-05,3.14257E-05,1.95308E-05,1.83062E-05,6.07996E-05,1.91901E-05,2.13784E-05,3.37553E-05,0.000100977,2.78256E-05,2.90084E-05,3.27653E-05,0.102663884,1.578940961,0.201377496,4.723331021,0.454550097,1.042506444,0.388733122,1.177522149,Q7VCL8,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0722 PE=4 SV=1
Q7VBY9,Pro_0953,7,7,0.003239178,0.001766417,0.002049712,0.002229562,0.002136144,0.00237435,0.004812054,0.004070808,0.001101124,0.001966684,0.002400639,0.002568724,0.002513386,0.002741669,0.002403533,0.004300336,0.000745248,0.000816849,0.002351769,0.002246685,0.003327995,0.002312016,0.002552863,0.001954144,0.414611033,0.955317041,0.234263448,1.415102868,0.152757595,1.104171852,0.389023132,0.845212336,Q7VBY9,DIM6/NTAB family protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0953 PE=4 SV=1
Q7VE11,Pro_0204,2,2,0.000105246,2.51577E-05,3.41161E-05,0.000142926,5.03366E-05,8.26079E-05,0.000116708,1.6746E-05,0.000131163,4.05014E-05,0.000118711,6.41062E-05,0.000159126,2.68603E-05,4.60136E-05,3.82166E-05,2.06965E-05,0.000128348,5.48401E-05,9.19567E-05,8.82057E-05,7.44394E-05,7.73334E-05,6.24203E-05,0.186988631,1.676815506,0.245240841,1.608416616,0.477085299,1.038877118,0.390975557,0.838538897,Q7VE11,Glutaredoxin OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=grxC PE=3 SV=1
Q7V9P3,Pro_1786,22,22,0.001888378,0.002967405,0.002230599,0.002923378,0.002501511,0.002434019,0.003639525,0.00229317,0.001860879,0.002460702,0.002144691,0.0018082,0.002509062,0.002376809,0.002187144,0.002722908,0.002009163,0.001955366,0.002362127,0.002619636,0.002597858,0.002137864,0.002357671,0.002229146,0.253211404,1.109015478,0.362196986,1.099795849,0.17744708,1.102816243,0.391845146,1.04269753,Q7V9P3,Adenosylhomocysteinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ahcY PE=3 SV=1
Q7V9Y1,Pro_1693,10,10,0.000565731,0.000600259,0.000611959,0.000595014,0.000547757,0.000722145,0.000421352,0.000377776,0.000306486,0.0003077,0.000414504,0.000403913,0.000366062,0.000391844,0.000366313,0.000271003,0.000468389,0.000449383,0.00059265,0.000621639,0.000368538,0.000375373,0.00037474,0.000396258,0.309576471,1.04891445,0.001737462,0.621847907,0.493226752,0.998314131,0.392307008,1.055639693,Q7V9Y1,Adenylate kinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=adk PE=3 SV=1
Q7VCF0,Pro_0790,5,5,3.17592E-05,1.45043E-05,1.22398E-05,2.97648E-05,1.72578E-05,3.51964E-05,9.59954E-05,8.96078E-06,3.81147E-05,1.9963E-05,1.95759E-05,2.68461E-05,1.69547E-05,3.10406E-05,8.30399E-06,4.07116E-05,1.03684E-05,2.32357E-05,1.95011E-05,2.74063E-05,4.76903E-05,2.21283E-05,1.87664E-05,2.47719E-05,0.193133379,1.405373491,0.172152667,2.445517735,0.328815369,0.848072029,0.392986861,1.119465622,Q7VCF0,Lycopene epsilon cyclase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=lcyE PE=4 SV=1
Q7VED6,Pro_0077,2,2,0,1.84949E-06,1.2527E-06,3.25048E-07,2.23382E-07,4.47785E-07,0,2.9607E-08,9.66588E-08,5.17539E-07,9.81598E-07,7.45368E-07,4.47803E-06,2.80211E-06,5.6924E-07,0,0,3.15981E-06,1.03406E-06,3.32072E-07,4.20886E-08,7.48168E-07,2.61646E-06,1.05327E-06,0.135015803,0.321132826,0.071628983,0.040702123,0.088305567,3.497155639,0.394055944,1.407798591,Q7VED6,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0077 PE=4 SV=1
Q7VBA0,Pro_1197,6,6,0.000674034,0.000625403,0.0005992,0.000658307,0.00076699,0.000573045,0.000291337,0.000578476,0.000579149,0.000711118,0.000762461,0.000635186,0.000821782,0.000857941,0.000653404,0.000752458,0.00071825,0.000675131,0.000632879,0.000666114,0.000482988,0.000702922,0.000777709,0.00071528,0.305295892,1.052514248,0.100996035,0.763159359,0.181952962,1.106394683,0.39454259,1.017580864,Q7VBA0,"RNA-binding protein, RRM domain OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1197 PE=4 SV=1"
Q7VEI9,Pro_0024,4,4,1.43597E-05,1.19635E-05,1.15644E-05,9.99805E-06,1.73848E-05,7.88658E-06,9.7259E-07,8.99017E-06,9.31519E-06,1.06703E-05,7.82132E-06,7.63885E-06,6.4229E-06,6.97787E-06,1.27287E-05,4.47458E-06,2.93258E-06,1.53053E-05,1.26292E-05,1.17565E-05,6.42598E-06,8.71014E-06,8.70983E-06,7.57083E-06,0.393094884,0.930896577,0.048146315,0.508819572,0.499947084,0.999963677,0.395326927,0.869197342,Q7VEI9,Thiamine-monophosphate kinase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=thiL PE=3 SV=1
Q7VDC3,Pro_0457,5,5,9.27613E-05,9.87807E-05,8.91272E-05,0.000105533,0.000109112,0.000109338,0.000456809,6.87263E-05,8.78594E-05,8.87063E-05,0.000119062,9.72229E-05,0.000122184,0.000117068,8.88429E-05,5.45482E-05,6.44407E-05,0.000157148,9.35564E-05,0.000107994,0.000204465,0.000101664,0.000109365,9.20458E-05,0.004659105,1.154321934,0.214767206,2.185471014,0.302703344,1.075754171,0.395365921,0.905395221,Q7VDC3,Precorrin-4 methylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=cobM PE=3 SV=1
Q7VDL8,Pro_0358,3,3,5.63399E-06,7.40574E-06,1.09605E-05,1.87121E-06,1.61739E-05,7.99131E-06,6.74301E-05,8.46777E-06,1.16881E-05,2.1258E-05,9.1927E-06,4.21443E-06,3.89878E-06,9.3945E-06,1.61395E-05,7.51061E-06,2.13064E-05,1.12268E-05,8.00007E-06,8.6788E-06,2.91953E-05,1.1555E-05,9.81092E-06,1.33479E-05,0.442814634,1.084840532,0.165827947,3.649383794,0.39580739,0.849059661,0.398563952,1.155159207,Q7VDL8,Predicted thioesterase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=fcbC PE=4 SV=1
Q7VAM6,Pro_1434,2,2,0.006262665,0.003740181,0.003519995,0.005867607,0.003627691,0.003358769,0.005999059,0.010315322,0.005085281,0.00377998,0.00712919,0.005899531,0.004652568,0.00486821,0.003556424,0.009015237,0.003287572,0.002692582,0.004507613,0.004284689,0.007133221,0.0056029,0.004359067,0.004998463,0.430026147,0.950544945,0.113081698,1.582482754,0.152685764,0.778001936,0.40033898,0.892120722,Q7VAM6,Ferredoxin OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=fdx PE=4 SV=1
Q7V9W6,Pro_1708,5,5,0.001123353,0.001360728,0.001071257,0.001200295,0.001614075,0.001111756,0.003236921,0.000604414,0.000602531,0.001343019,0.001128652,0.001108658,0.001282812,0.001270154,0.001287975,0.000532102,0.001606496,0.001753581,0.001185112,0.001308709,0.001481288,0.001193443,0.001280314,0.001297393,0.263508292,1.10429064,0.37699135,1.249913874,0.156149647,1.072790344,0.402044726,1.087101259,Q7V9W6,30S ribosomal protein S19 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpsS PE=3 SV=1
Q7VBI2,Pro_1110,3,3,3.7378E-06,2.42485E-06,7.15337E-06,2.38416E-06,5.67123E-06,6.46891E-06,3.18581E-06,6.51216E-06,1.57149E-06,6.41576E-06,7.49481E-06,2.54486E-06,9.25663E-07,3.66082E-06,5.44852E-06,9.68284E-06,1.21301E-06,3.30653E-06,4.43867E-06,4.84143E-06,3.75649E-06,5.48514E-06,3.345E-06,4.73413E-06,0.420577801,1.090738912,0.376585027,0.846309254,0.172108654,0.60982926,0.406027788,0.863081658,Q7VBI2,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1110 PE=4 SV=1
Q7VDY8,Pro_0227,13,13,0.011049207,0.00772854,0.007829683,0.010200042,0.011318424,0.009207922,0.006796041,0.007840842,0.00873843,0.008067788,0.008952719,0.009450642,0.00942252,0.009088488,0.009250331,0.009660666,0.008365123,0.008857861,0.008869144,0.010242129,0.007791771,0.008823716,0.00925378,0.008961217,0.166727955,1.154804762,0.214640579,0.878525748,0.179668435,1.048739496,0.407976348,1.015583083,Q7VDY8,50S ribosomal protein L7/L12 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rplL PE=3 SV=1
Q7VB11,Pro_1290,3,3,7.50045E-06,2.57669E-05,2.2578E-05,9.59202E-06,7.17041E-06,1.06311E-05,1.14065E-05,1.17592E-06,6.7152E-06,3.50759E-06,1.07109E-05,0,5.32371E-06,9.50385E-06,0,4.69182E-06,2.96261E-06,4.28637E-06,1.86151E-05,9.13117E-06,6.43255E-06,4.7395E-06,4.94252E-06,3.98027E-06,0.086489878,0.490523957,0.064008086,0.345554733,0.481810849,1.042836842,0.41193937,0.839807678,Q7VB11,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1290 PE=4 SV=1
Q7VE75,Pro_0138,9,9,0.000675401,0.000659956,0.000530138,0.000645842,0.000718287,0.000538159,0.000983545,0.000163117,0.000285956,0.000367126,0.00036311,0.000363844,0.000309615,0.000392095,0.000436908,0.00028703,0.000335322,0.00052222,0.000621831,0.000634096,0.000477539,0.000364693,0.000379539,0.000381524,0.434449701,1.019723367,0.303972803,0.767955936,0.355470902,1.040708129,0.413001066,1.04615025,Q7VE75,"TPR-repeat protein, specific for cyanobacteria OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0138 PE=4 SV=1"
Q7VDC7,Pro_0453,12,12,0.000242856,0.000287438,0.000270512,0.000299617,0.000187703,0.000266196,0.000152736,0.000285334,0.000267621,0.000231958,0.000263732,0.000249834,0.00026587,0.000257066,0.000238919,0.000542194,0.000178498,0.000117689,0.000266935,0.000251172,0.00023523,0.000248508,0.000253952,0.00027946,0.340500195,0.940947639,0.253452172,0.881225995,0.338611291,1.02190562,0.413606395,1.12455209,Q7VDC7,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ispD PE=3 SV=1
Q7VE78,Pro_0135,8,8,0.001405634,0.001167537,0.001435938,0.001458153,0.001483419,0.001255763,0.000782982,0.000992755,0.000937493,0.001387558,0.001382383,0.001161517,0.001276489,0.001464815,0.00120184,0.000763629,0.00139124,0.002031188,0.00133637,0.001399112,0.00090441,0.001310486,0.001314381,0.001395353,0.301562879,1.046949468,0.007475274,0.676766031,0.486482389,1.002972543,0.415680323,1.064759635,Q7VE78,Oligoketide cyclase/lipid transport-like protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0135 PE=4 SV=1
Q7V9G2,Pro_1871,40,40,0.007540014,0.013064045,0.012029485,0.00912182,0.008123154,0.011347102,0.008209753,0.006599093,0.006985335,0.004430922,0.006296586,0.006494258,0.005387824,0.006404578,0.007387768,0.006370813,0.005784859,0.005537601,0.010877848,0.009530692,0.007264727,0.005740589,0.00639339,0.005897758,0.263312132,0.876156006,0.054922775,0.667845972,0.248516652,1.113716779,0.416932246,1.027378552,Q7V9G2,Chaperone protein dnaK2 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=dnaK2 PE=3 SV=1
Q7V9X9,Pro_1695,11,11,0.001143871,0.001327388,0.001386445,0.001363979,0.001136091,0.001365458,0.000880571,0.00102914,0.001251613,0.001205887,0.001066858,0.001274858,0.001482224,0.001277037,0.001514585,0.000883293,0.001581441,0.000925902,0.001285901,0.001288509,0.001053775,0.001182534,0.001424615,0.001130212,0.490736455,1.002028019,0.074622531,0.81948337,0.032894633,1.204713865,0.417041195,0.955754172,Q7V9X9,50S ribosomal protein L15 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rplO PE=3 SV=1
