gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS00360,0.5684167832841631,656.928307133229,0.1242917535205182,0.232039224343161,RNA,LATEvsC1_rna
ACZ81_RS00370,-0.2792813975337441,94.53129545700656,0.3880428833295099,0.5310757550004556,RNA,LATEvsC1_rna
ACZ81_RS00375,-0.2960395316731167,13.756901065059974,0.6960854685003084,0.7927585142534044,RNA,LATEvsC1_rna
ACZ81_RS00380,0.160896181401123,93.42496569111594,0.645998102626087,0.7583291544293352,RNA,LATEvsC1_rna
ACZ81_RS00385,-0.3700850930592958,131.5679646133276,0.2778268970791726,0.4207272874952726,RNA,LATEvsC1_rna
ACZ81_RS00390,0.3333088317550508,82.78152585036624,0.2680563032301643,0.4091761613829307,RNA,LATEvsC1_rna
ACZ81_RS00395,0.3884803286585636,60.29149226639222,0.4580502564727438,0.5963576391089943,RNA,LATEvsC1_rna
ACZ81_RS00400,0.325230818308906,862.9442520704338,0.2951426680642295,0.4401346593296988,RNA,LATEvsC1_rna
ACZ81_RS00405,0.3816832941110145,514.3431252969833,0.0983913299057506,0.1943592280404236,RNA,LATEvsC1_rna
ACZ81_RS00420,-0.9287270445477998,82.96760438220124,0.0828269772765432,0.170079159265464,RNA,LATEvsC1_rna
ACZ81_RS00425,0.6424737312501131,235.20834326608127,0.0038362052169261,0.0149787564945218,RNA,LATEvsC1_rna
ACZ81_RS00430,0.9759879063547148,885.0669744192894,0.0439449071513881,0.1048572874529037,RNA,LATEvsC1_rna
ACZ81_RS00435,0.2882724392025655,4038.217547675053,0.5792724834727851,0.7036891039999967,RNA,LATEvsC1_rna
ACZ81_RS00440,0.6811159508247296,4166.891534491862,0.1255625889952152,0.2340799543797365,RNA,LATEvsC1_rna
ACZ81_RS00445,-1.6498190171367206,372.3222588411072,5.165940493297457e-05,0.0003999116096162704,RNA,LATEvsC1_rna
ACZ81_RS00450,-0.8202374662662109,135.2230638906304,0.0013493181520753,0.0063432189798618,RNA,LATEvsC1_rna
ACZ81_RS00455,0.7711380501808844,433.19632844377054,0.0484181103007923,0.112554563655755,RNA,LATEvsC1_rna
ACZ81_RS00460,-0.6168471201340322,483.0030335055264,0.0810916649433265,0.1677037526677357,RNA,LATEvsC1_rna
ACZ81_RS00465,0.1539619276573574,287.27023141496863,0.7194210973162871,0.8100901251915679,RNA,LATEvsC1_rna
ACZ81_RS00470,-0.3553217264792945,304.0521602227928,0.3739305586849304,0.5181276918889327,RNA,LATEvsC1_rna
