baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene,resolved_locus_tag,resolution_method
273.88535,1.887811698,0.217361042,8.685142849,3.78e-18,9e-18,MIT0604_01616,EW14_1616,tier1:gene
820.9873316,-0.105743449,0.087454505,-1.209125244,0.226614732,0.249800946,MIT0604_01617,EW14_1617,tier1:gene
622.2033381,0.609544104,0.118577042,5.140490043,2.74e-07,4.47e-07,MIT0604_01618,EW14_1618,tier1:gene
1301.089674,-1.327278777,0.118104836,-11.23814079,2.65e-29,8.320000000000001e-29,MIT0604_01620,EW14_1620,tier1:gene
321.3362255,0.577369886,0.141721857,4.073965017,4.62e-05,6.71e-05,MIT0604_01621,EW14_1621,tier1:gene
668.4738482,-0.079017405,0.091596049,-0.862672641,0.388317479,0.414434765,MIT0604_01622,EW14_1622,tier1:gene
238.9692626,0.900721198,0.166905846,5.396582678,6.79e-08,1.13e-07,MIT0604_01623,EW14_1623,tier1:gene
2554.549452,-1.581599068,0.127182286,-12.43568673,1.67e-35,6.2e-35,MIT0604_01624,EW14_1624,tier1:gene
848.3223281,0.940188063,0.139785016,6.725957418,1.74e-11,3.42e-11,MIT0604_01625,EW14_1625,tier1:gene
392.4854265,0.917219313,0.144027139,6.368378327,1.91e-10,3.57e-10,MIT0604_01626,EW14_1626,tier1:gene
2682.917447,-0.089055126,0.114996854,-0.774413579,0.438686256,0.465039237,MIT0604_01627,EW14_1627,tier1:gene
5511.192921,-0.7311381,0.210800403,-3.468390423,0.000524,0.00071,MIT0604_01628,EW14_1628,tier1:gene
3796.350838,-1.086840206,0.196524562,-5.530302129,3.2e-08,5.44e-08,MIT0604_01629,EW14_1629,tier1:gene
7492.078517,-0.74416367,0.103126279,-7.216043058,5.35e-13,1.1e-12,MIT0604_01630,EW14_1630,tier1:gene
1751.828054,-0.450550608,0.100946038,-4.463281739,8.07e-06,1.23e-05,MIT0604_01631,EW14_1631,tier1:gene
535.3851326,-1.712265083,0.136714919,-12.52434698,5.49e-36,2.06e-35,MIT0604_01632,EW14_1632,tier1:gene
399.1125251,-1.866408584,0.15179703,-12.29542231,9.59e-35,3.47e-34,MIT0604_01633,EW14_1633,tier1:gene
243.2402209,-1.85223151,0.176796464,-10.47663209,1.11e-25,3.2e-25,MIT0604_01634,EW14_1634,tier1:gene
151.4769355,-3.546877741,0.726135927,-4.884591999,1.04e-06,1.65e-06,MIT0604_01635,EW14_1635,tier1:gene
79.90863575,-4.023977445,0.418474548,-9.615823616,6.86e-22,1.79e-21,MIT0604_01636,EW14_1636,tier1:gene
16149.69657,-5.75127436,0.157131798,-36.60159449,2.7e-293,1.4500000000000002e-291,MIT0604_01637,EW14_1637,tier1:gene
763.0896709,1.675763925,0.146565077,11.43358264,2.84e-30,9.12e-30,MIT0604_01638,EW14_1638,tier1:gene
1167.603797,1.511338096,0.117426734,12.87047717,6.599999999999999e-38,2.5400000000000002e-37,MIT0604_01640,EW14_1640,tier1:gene
1586.672944,0.130385085,0.095932225,1.359137507,0.174103019,0.195067806,MIT0604_01641,EW14_1641,tier1:gene
816.4725062,-0.436444939,0.204970033,-2.129310961,0.033228542,0.039707428,MIT0604_01642,EW14_1642,tier1:gene
1443.90873,0.24429061,0.106832455,2.286670368,0.022215071,0.026891927,MIT0604_01643,EW14_1643,tier1:gene
959.2143319,0.175757806,0.124129888,1.415918512,0.156799364,0.17658934,MIT0604_01644,EW14_1644,tier1:gene
497.6654774,-0.343629283,0.110346895,-3.114082044,0.001845182,0.002405788,MIT0604_01645,EW14_1645,tier1:gene
881.9103339,-0.287340575,0.142816238,-2.011960119,0.044224141,0.05232764,MIT0604_01646,EW14_1646,tier1:gene
430.2080998,-2.415176526,0.140375447,-17.20512082,2.43e-66,1.46e-65,MIT0604_01647,EW14_1647,tier1:gene
228.4717725,0.712210367,0.172909404,4.118979947,3.81e-05,5.56e-05,MIT0604_01648,EW14_1648,tier1:gene
2141.744814,-0.033029646,0.105444223,-0.313242824,0.754096185,0.772976911,MIT0604_01649,EW14_1649,tier1:gene
864.2590955,0.888696814,0.144551471,6.147961072,7.85e-10,1.44e-09,MIT0604_01650,EW14_1650,tier1:gene
749.4220456,1.546589007,0.120136556,12.87359195,6.339999999999999e-38,2.4600000000000003e-37,MIT0604_01651,EW14_1651,tier1:gene
1297.23051,0.738871982,0.102891414,7.181084907,6.92e-13,1.42e-12,MIT0604_01652,EW14_1652,tier1:gene
1114.294887,-0.224751223,0.12314215,-1.825136424,0.067980445,0.079245997,MIT0604_01653,EW14_1653,tier1:gene
840.5971136,1.986476368,0.101213874,19.62652239,9.18e-86,7.06e-85,MIT0604_01654,EW14_1654,tier1:gene
5131.589162,1.846297533,0.077055187,23.96071706,7.14e-127,9.56e-126,MIT0604_01655,EW14_1655,tier1:gene
1058.996372,0.779592631,0.134026898,5.816687875,6e-09,1.05e-08,MIT0604_01656,EW14_1656,tier1:gene
2450.098602,0.014457605,0.119665932,0.120816385,0.903836472,0.913204965,MIT0604_01657,EW14_1657,tier1:gene
4760.646233,1.643330207,0.119282959,13.77673917,3.52e-43,1.51e-42,MIT0604_01658,EW14_1658,tier1:gene
2957.670906,-0.197160082,0.087203667,-2.260915046,0.023764518,0.028665863,MIT0604_01659,EW14_1659,tier1:gene
150.8792162,-2.735199101,0.213988258,-12.78200552,2.0700000000000003e-37,7.92e-37,MIT0604_01660,EW14_1660,tier1:gene
2593.457661,-1.618264974,0.101317499,-15.97221591,2.0000000000000002e-57,1.0900000000000002e-56,MIT0604_01661,EW14_1661,tier1:gene
4440.056093,-2.813411614,0.140405611,-20.03774339,2.5799999999999998e-89,2.11e-88,MIT0604_01662,EW14_1662,tier1:gene
181.4000844,-0.826732028,0.240957018,-3.431035275,0.000601,0.000813,MIT0604_01663,EW14_1663,tier1:gene
939.7382974,3.541138863,0.109117504,32.45252811,4.99e-231,1.79e-229,MIT0604_01664,EW14_1664,tier1:gene
190.4569315,1.174422151,0.203567437,5.769204382,7.96e-09,1.39e-08,MIT0604_01665,EW14_1665,tier1:gene
520.7617221,-0.861688392,0.134856009,-6.389692227,1.66e-10,3.12e-10,MIT0604_01666,EW14_1666,tier1:gene
22339.95598,-3.861122595,0.11305389,-34.15293886,1.2099999999999999e-255,5.05e-254,MIT0604_01667,EW14_1667,tier1:gene
828.7560421,-2.739486458,0.184977222,-14.80985839,1.27e-49,6.08e-49,MIT0604_01668,EW14_1668,tier1:gene
11723.77005,-2.384231566,0.130424233,-18.28058728,1.18e-74,7.96e-74,MIT0604_01669,EW14_1669,tier1:gene
450.2587674,-0.327829232,0.156003743,-2.101419016,0.0356042,0.042447174,MIT0604_01670,EW14_1670,tier1:gene
3042.036023,-1.450457741,0.103978554,-13.94958562,3.16e-44,1.38e-43,MIT0604_01671,EW14_1671,tier1:gene
503.1767898,-1.433248251,0.140421779,-10.20673757,1.85e-24,5.18e-24,MIT0604_01672,EW14_1672,tier1:gene
250.169437,0.012573533,0.211058396,0.059573715,0.952495153,0.95623226,MIT0604_01673,EW14_1673,tier1:gene
146.2491518,0.690903339,0.242512437,2.848939827,0.004386518,0.005577144,MIT0604_01675,EW14_1675,tier1:gene
185.3392633,1.576607488,0.151926837,10.37741269,3.14e-25,9.01e-25,MIT0604_01676,EW14_1676,tier1:gene
1146.225884,-3.738404718,0.124779745,-29.96002854,3.26e-197,8.66e-196,MIT0604_01677,EW14_1677,tier1:gene
312.40986,0.2522456,0.278320023,0.906314957,0.364769171,0.390320174,MIT0604_01678,EW14_1678,tier1:gene
324.5569801,3.208266311,0.16437562,19.51789628,7.74e-85,5.93e-84,MIT0604_01679,EW14_1679,tier1:gene
870.8032799,-3.711415005,0.157478789,-23.56771368,8.26e-123,1.03e-121,MIT0604_01680,EW14_1680,tier1:gene
332.7327162,-0.465321548,0.264344802,-1.760282571,0.078359908,0.090828274,MIT0604_01681,EW14_1681,tier1:gene
163.3055699,-0.841451069,0.221739356,-3.79477547,0.000148,0.000208,MIT0604_01682,EW14_1682,tier1:gene
333.3178901,2.181105678,0.142276704,15.3300267,4.82e-53,2.4499999999999997e-52,MIT0604_01683,EW14_1683,tier1:gene
3793.471487,0.646058132,0.115747577,5.58161257,2.38e-08,4.08e-08,MIT0604_01684,EW14_1684,tier1:gene
154.9708206,1.355097337,0.205567527,6.591981498,4.34e-11,8.38e-11,MIT0604_01685,EW14_1685,tier1:gene
29.19355001,-0.636343678,0.451117602,-1.410593767,0.158364431,0.178214398,MIT0604_01686,EW14_1686,tier1:gene
118.3521397,-0.292589823,0.189620689,-1.543026895,0.12282425,0.139368759,MIT0604_01687,EW14_1687,tier1:gene
339.6100383,-0.802383941,0.185867867,-4.316958888,1.58e-05,2.37e-05,MIT0604_01688,EW14_1688,tier1:gene
716.0659081,-2.153681382,0.1822306,-11.81843981,3.13e-32,1.07e-31,MIT0604_01689,EW14_1689,tier1:gene
293.9597712,0.269938438,0.139010686,1.941853868,0.052154793,0.061321575,MIT0604_01690,EW14_1690,tier1:gene
149.9780193,0.20491168,0.25552725,0.801917135,0.422600894,0.448684662,MIT0604_01691,EW14_1691,tier1:gene
272.9657122,3.426059599,0.163976639,20.89358351,6.12e-97,5.55e-96,MIT0604_01692,EW14_1692,tier1:gene
34.80856183,0.625582657,0.380185437,1.645467176,0.099873506,0.114404626,MIT0604_01693,EW14_1693,tier1:gene
282.7023938,3.386942683,0.381342727,8.881623909,6.59e-19,1.6e-18,MIT0604_01694,EW14_1694,tier1:gene
150.479564,2.115457525,0.196400761,10.77112695,4.7100000000000006e-27,1.4e-26,MIT0604_01695,EW14_1695,tier1:gene
350.2718024,0.392145016,0.329817041,1.188977424,0.234448551,0.258019454,MIT0604_01696,EW14_1696,tier1:gene
260.1041406,-0.181938791,0.284725643,-0.638996858,0.522824976,0.550243046,MIT0604_01697,EW14_1697,tier1:gene
645.176859,1.777692874,0.183014616,9.713392889,2.64e-22,7.02e-22,MIT0604_01698,EW14_1698,tier1:gene
866.5118747,-1.618658979,0.123595963,-13.09637416,3.45e-39,1.3799999999999999e-38,MIT0604_01699,EW14_1699,tier1:gene
262.8341767,-0.884868441,0.203275523,-4.35304964,1.34e-05,2.02e-05,MIT0604_01700,EW14_1700,tier1:gene
66.98387878,0.625941128,0.261598914,2.392751252,0.016722574,0.020363539,MIT0604_01701,EW14_1701,tier1:gene
860.2642749,2.334750299,0.116221476,20.08880273,9.25e-90,7.629999999999999e-89,MIT0604_01702,EW14_1702,tier1:gene
5167.615267,-2.950772623,0.127727832,-23.10203328,4.42e-118,5.1100000000000005e-117,MIT0604_01703,EW14_1703,tier1:gene
443.872291,-2.727579983,0.224200559,-12.16580366,4.7299999999999995e-34,1.69e-33,MIT0604_01704,EW14_1704,tier1:gene
979.1380787,-3.501938158,0.15927974,-21.98608665,3.91e-107,4.09e-106,MIT0604_01705,EW14_1705,tier1:gene
247.7944274,-3.442964469,0.404376956,-8.514244981,1.68e-17,3.87e-17,MIT0604_01706,EW14_1706,tier1:gene
19.35169411,-3.006931345,0.569730092,-5.277817318,1.31e-07,2.16e-07,MIT0604_01707,EW14_1707,tier1:gene
9388.963585,2.792302142,0.101976005,27.38195261,4.5e-165,9.12e-164,MIT0604_01708,EW14_1708,tier1:gene
1433.432305,-1.714852814,0.293978049,-5.83326823,5.44e-09,9.57e-09,MIT0604_01709,EW14_1709,tier1:gene
672.8067266,-3.13695276,0.150469685,-20.84773926,1.6e-96,1.4299999999999999e-95,MIT0604_01710,EW14_1710,tier1:gene
3009.830483,3.30586697,0.523374188,6.31645015,2.68e-10,4.99e-10,MIT0604_01711,EW14_1711,tier1:gene
10075.02226,3.330697106,0.248675288,13.3937599,6.58e-41,2.72e-40,MIT0604_01712,EW14_1712,tier1:gene
1740.904765,0.928418892,0.270018557,3.43835217,0.000585,0.000792,MIT0604_01713,EW14_1713,tier1:gene
535.4546577,1.247929614,0.14389598,8.672442504,4.23e-18,1e-17,MIT0604_01714,EW14_1714,tier1:gene
164.0253751,-0.091482132,0.218518972,-0.418646177,0.675474737,0.699037809,MIT0604_01715,EW14_1715,tier1:gene
83.06309974,-1.555206309,0.280411974,-5.546147996,2.92e-08,4.99e-08,MIT0604_01716,EW14_1716,tier1:gene
400.2932817,-0.573657989,0.115981471,-4.946117538,7.57e-07,1.21e-06,MIT0604_01717,EW14_1717,tier1:gene
736.5538542,0.372151416,0.123977298,3.001770673,0.002684143,0.003453451,MIT0604_01718,EW14_1718,tier1:gene
40.4219566,1.229217239,0.329170255,3.734290147,0.000188,0.000262,MIT0604_01719,EW14_1719,tier1:gene
229.1620385,0.547437738,0.21367606,2.561998468,0.010407178,0.012879984,MIT0604_01720,EW14_1720,tier1:gene
206.2479989,0.847791229,0.14254699,5.947450917,2.72e-09,4.88e-09,MIT0604_01721,EW14_1721,tier1:gene
601.6425684,1.253887099,0.168356407,7.447813382,9.49e-14,1.99e-13,MIT0604_01722,EW14_1722,tier1:gene
462.6791287,1.495933932,0.12705307,11.77408721,5.31e-32,1.8e-31,MIT0604_01723,EW14_1723,tier1:gene
81.11033556,-1.230560569,0.29974735,-4.105325927,4.04e-05,5.89e-05,MIT0604_01724,EW14_1724,tier1:gene
18.69533392,2.111194463,0.698776921,3.021271021,0.002517159,0.00325292,MIT0604_01725,EW14_1725,tier1:gene
63.71972879,0.379484177,0.239548373,1.584165123,0.113156148,0.129186076,MIT0604_01726,EW14_1726,tier1:gene
158.2498441,0.290584015,0.431567935,0.673321607,0.50074271,0.527273831,MIT0604_01727,EW14_1727,tier1:gene
91.62924285,-0.981941578,0.220065816,-4.462035935,8.12e-06,1.24e-05,MIT0604_01728,EW14_1728,tier1:gene
865.5031965,-1.632756658,0.146211141,-11.16711522,5.910000000000001e-29,1.84e-28,MIT0604_01729,EW14_1729,tier1:gene
46.34274076,1.222399352,0.325775509,3.752275162,0.000175,0.000245,MIT0604_01730,EW14_1730,tier1:gene
631.5165274,-1.835051535,0.229401678,-7.999294302,1.25e-15,2.78e-15,MIT0604_01731,EW14_1731,tier1:gene
148.0073633,-1.771934183,0.498999042,-3.550977122,0.000384,0.000525,MIT0604_01732,EW14_1732,tier1:gene
385.0784831,-1.311150618,0.240761517,-5.445847966,5.16e-08,8.62e-08,MIT0604_01733,EW14_1733,tier1:gene
200.1806241,-0.095946156,0.153895314,-0.623450797,0.532988326,0.559501079,MIT0604_01734,EW14_1734,tier1:gene
2493.248457,-1.593138656,0.210576878,-7.565591603,3.86e-14,8.23e-14,MIT0604_01735,EW14_1735,tier1:gene
155.4287527,-3.167213263,0.231022137,-13.70956611,8.9e-43,3.78e-42,MIT0604_01736,EW14_1736,tier1:gene
50.80395505,-0.946397682,0.273116057,-3.465185068,0.00053,0.000718,MIT0604_01737,EW14_1737,tier1:gene
2497.933997,1.261551511,0.187421815,6.731081485,1.68e-11,3.31e-11,MIT0604_01738,EW14_1738,tier1:gene
4304.69797,0.47620888,0.231167789,2.060013993,0.039397203,0.046887253,MIT0604_01739,EW14_1739,tier1:gene
4270.195275,-0.253002428,0.250419333,-1.010315081,0.312344358,0.338290424,MIT0604_01740,EW14_1740,tier1:gene
9545.540728,2.596767395,0.145206801,17.88323534,1.59e-71,1.03e-70,MIT0604_01741,EW14_1741,tier1:gene
7335.483455,2.823007697,0.211823972,13.32713984,1.61e-40,6.6e-40,MIT0604_01742,EW14_1742,tier1:gene
42.34628628,2.388409195,0.418231687,5.710732282,1.12e-08,1.95e-08,MIT0604_01743,EW14_1743,tier1:gene
666.6721747,-2.724718195,0.297607136,-9.155419575,5.41e-20,1.35e-19,MIT0604_01744,EW14_1744,tier1:gene
114.7801151,3.122200868,0.283404132,11.01677963,3.1699999999999998e-28,9.66e-28,MIT0604_01745,EW14_1745,tier1:gene
1275.030875,0.399680489,0.127497301,3.1348153,0.001719623,0.002250684,MIT0604_01746,EW14_1746,tier1:gene
192.2576445,0.399771519,0.212652046,1.879932619,0.060117262,0.070440775,MIT0604_01747,EW14_1747,tier1:gene
442.6469011,1.271223555,0.148606038,8.554319655,1.19e-17,2.75e-17,MIT0604_01748,EW14_1748,tier1:gene
11.4725636,-0.708256857,0.55611544,-1.273578839,0.202812716,0.224774028,MIT0604_01749,EW14_1749,tier1:gene
25.57993218,1.079053315,0.491855015,2.193844287,0.028246606,0.033932396,MIT0604_01750,EW14_1750,tier1:gene
1921.381063,1.328053752,0.123976255,10.71216224,8.930000000000001e-27,2.63e-26,MIT0604_01751,EW14_1751,tier1:gene
183.2956189,2.982237326,0.24692435,12.07753437,1.39e-33,4.9000000000000005e-33,MIT0604_01752,EW14_1752,tier1:gene
43.29139819,3.206895901,0.573742398,5.589435106,2.28e-08,3.91e-08,MIT0604_01753,EW14_1753,tier1:gene
128.9902744,1.249823915,0.170700952,7.32171612,2.45e-13,5.1e-13,MIT0604_01754,EW14_1754,tier1:gene
111.562547,1.357184399,0.24847152,5.462132643,4.7e-08,7.89e-08,MIT0604_01755,EW14_1755,tier1:gene
79.37851771,6.368917122,0.550839314,11.56220509,6.4e-31,2.0999999999999998e-30,MIT0604_01756,EW14_1756,tier1:gene
98.30393165,3.587311079,0.275434843,13.02417314,8.92e-39,3.51e-38,MIT0604_01757,EW14_1757,tier1:gene
109.8345957,3.115399189,0.242011734,12.87292622,6.389999999999999e-38,2.47e-37,MIT0604_01758,EW14_1758,tier1:gene
103.6019644,2.546615902,0.235065181,10.83365851,2.3800000000000002e-27,7.16e-27,MIT0604_01759,EW14_1759,tier1:gene
152.9327072,3.796568018,0.224544205,16.90788689,3.9400000000000004e-64,2.32e-63,MIT0604_01760,EW14_1760,tier1:gene
79.37975568,4.105694381,0.308318385,13.31641115,1.86e-40,7.589999999999999e-40,MIT0604_01761,EW14_1761,tier1:gene
5.578174883,3.83395181,1.097246423,3.494157492,0.000476,0.000647,MIT0604_01762,EW14_1762,tier1:gene
173.025792,0.541108703,0.206001728,2.626719237,0.008621244,0.010760784,MIT0604_01763,EW14_1763,tier1:gene
206.0891829,1.364307925,0.14546645,9.378849416,6.670000000000001e-21,1.7e-20,MIT0604_01764,EW14_1764,tier1:gene
437.3207297,-0.595197701,0.169917077,-3.502871577,0.00046,0.000627,MIT0604_01765,EW14_1765,tier1:gene
8938.454231,-5.705515455,0.132911518,-42.92717088,0.0,0.0,MIT0604_01766,EW14_1766,tier1:gene
1395.179136,-0.939114421,0.189979308,-4.943245837,7.68e-07,1.22e-06,MIT0604_01767,EW14_1767,tier1:gene
2360.845715,-1.21031545,0.170132512,-7.113957443,1.13e-12,2.3e-12,MIT0604_01768,EW14_1768,tier1:gene
35.28671542,0.888182789,0.390062488,2.277026929,0.022784618,0.027548796,MIT0604_01769,EW14_1769,tier1:gene
16.79772463,0.386217799,0.445423934,0.867079134,0.385898652,0.412068097,MIT0604_01770,EW14_1770,tier1:gene
231.1696709,4.201619786,0.203811398,20.6152346,2e-94,1.7399999999999999e-93,MIT0604_01771,EW14_1771,tier1:gene
141.1267441,3.688616635,0.291914882,12.63593212,1.34e-36,5.07e-36,MIT0604_01772,EW14_1772,tier1:gene
199.6543036,-1.020572503,0.254814818,-4.005153663,6.2e-05,8.97e-05,MIT0604_01773,EW14_1773,tier1:gene
223.1873751,0.444849865,0.173048186,2.570670495,0.010150185,0.012595915,MIT0604_01774,EW14_1774,tier1:gene
266.5696,1.432821833,0.138656175,10.33363158,4.96e-25,1.4099999999999999e-24,MIT0604_01775,EW14_1775,tier1:gene
521.8728539,0.779462143,0.140994406,5.528319646,3.23e-08,5.5e-08,MIT0604_01776,EW14_1776,tier1:gene
94.2084121,-0.090166043,0.214102637,-0.421134669,0.673656747,0.697862024,MIT0604_01777,EW14_1777,tier1:gene
297.9089339,-0.195419345,0.215017986,-0.908851156,0.363428699,0.389089198,MIT0604_01778,EW14_1778,tier1:gene
179.4913223,2.963420859,0.240457468,12.32409573,6.720000000000001e-35,2.44e-34,MIT0604_01779,EW14_1779,tier1:gene
425.2065153,1.987083323,0.173757164,11.43597927,2.7599999999999998e-30,8.88e-30,MIT0604_01780,EW14_1780,tier1:gene
311.1076616,4.496281122,0.217933633,20.6314237,1.43e-94,1.26e-93,MIT0604_01781,EW14_1781,tier1:gene
453.54434,-0.733103052,0.136734215,-5.361518719,8.25e-08,1.37e-07,MIT0604_01782,EW14_1782,tier1:gene
540.9471463,-0.46062491,0.128853051,-3.574807954,0.00035,0.00048,MIT0604_01783,EW14_1783,tier1:gene
3965.619227,-0.685243586,0.103808448,-6.601038739,4.08e-11,7.89e-11,MIT0604_01784,EW14_1784,tier1:gene
3662.281387,-1.385160496,0.11665006,-11.87449451,1.6100000000000002e-32,5.53e-32,MIT0604_01785,EW14_1785,tier1:gene
525.5775031,0.693208014,0.125407929,5.527625074,3.25e-08,5.51e-08,MIT0604_01786,EW14_1786,tier1:gene
324.9066368,0.086432386,0.176935363,0.488496953,0.625197883,0.650625352,MIT0604_01787,EW14_1787,tier1:gene
3183.558919,0.282114507,0.167299128,1.686287972,0.091740347,0.105501399,MIT0604_01788,EW14_1788,tier1:gene
161.78944,-0.600455585,0.175904957,-3.413522826,0.000641,0.000864,MIT0604_01789,EW14_1789,tier1:gene
82370.14926,0.232430649,0.098912717,2.349856082,0.018780671,0.022801918,MIT0604_01790,EW14_1790,tier1:gene
18018.10987,-0.846647958,0.121836713,-6.94903808,3.68e-12,7.42e-12,MIT0604_01791,EW14_1791,tier1:gene
10404.42738,-1.652798356,0.102289668,-16.15801854,9.970000000000001e-59,5.61e-58,MIT0604_01792,EW14_1792,tier1:gene
3214.791065,-1.073579884,0.075368448,-14.24442077,4.86e-46,2.19e-45,MIT0604_01793,EW14_1793,tier1:gene
5658.971931,-1.13580443,0.113718391,-9.987869301,1.7199999999999998e-23,4.7099999999999995e-23,MIT0604_01794,EW14_1794,tier1:gene
575.7878539,-0.43215301,0.1602492,-2.696756107,0.007001853,0.008760876,MIT0604_01795,EW14_1795,tier1:gene
2198.42888,1.435195695,0.18641052,7.69911319,1.37e-14,2.96e-14,MIT0604_01796,EW14_1796,tier1:gene
460.3907679,1.2421129,0.123151657,10.0860429,6.37e-24,1.7599999999999997e-23,MIT0604_01797,EW14_1797,tier1:gene
495.2825368,0.935741755,0.121349667,7.711119284,1.25e-14,2.7e-14,MIT0604_01798,EW14_1798,tier1:gene
462.9044195,0.021050758,0.178436347,0.117973487,0.906088666,0.91502886,MIT0604_01799,EW14_1799,tier1:gene
1235.594493,1.426469215,0.08587177,16.61162001,5.7399999999999995e-62,3.3e-61,MIT0604_01800,EW14_1800,tier1:gene
1065.578669,2.41626415,0.119037478,20.29834804,1.33e-91,1.12e-90,MIT0604_01801,EW14_1801,tier1:gene
149.4896141,-0.109352543,0.207546867,-0.526881202,0.598276088,0.625470456,MIT0604_01802,EW14_1802,tier1:gene
1751.7867,-2.353510509,0.105724439,-22.26079916,8.870000000000001e-110,9.450000000000001e-109,MIT0604_01803,EW14_1803,tier1:gene
8279.519936,-3.211724467,0.118889168,-27.01444151,1e-160,1.97e-159,MIT0604_01804,EW14_1804,tier1:gene
28083.17207,-3.658791846,0.115660799,-31.63381078,1.2699999999999999e-219,3.99e-218,MIT0604_01805,EW14_1805,tier1:gene
18298.38918,-3.233389732,0.10329829,-31.30148353,4.4500000000000003e-215,1.3200000000000001e-213,MIT0604_01806,EW14_1806,tier1:gene
23042.97192,-3.146848406,0.133201969,-23.62463874,2.15e-123,2.7e-122,MIT0604_01807,EW14_1807,tier1:gene
23273.36722,-3.251107864,0.106225015,-30.60585928,1.02e-205,2.8299999999999998e-204,MIT0604_01808,EW14_1808,tier1:gene
16449.19984,-3.618083697,0.183820046,-19.68274826,3.0300000000000002e-86,2.4e-85,MIT0604_01809,EW14_1809,tier1:gene
7249.640199,-1.749019002,0.167868582,-10.41897766,2.03e-25,5.84e-25,MIT0604_01810,EW14_1810,tier1:gene
4624.015118,-2.157949937,0.135875702,-15.88179426,8.47e-57,4.61e-56,MIT0604_01811,EW14_1811,tier1:gene
525.8242587,-0.578181574,0.145241759,-3.980821897,6.87e-05,9.89e-05,MIT0604_01812,EW14_1812,tier1:gene
808.8371153,0.203771468,0.156963508,1.298209183,0.194215463,0.215830105,MIT0604_01813,EW14_1813,tier1:gene
665.7880307,1.318686899,0.202347935,6.516927883,7.18e-11,1.37e-10,MIT0604_01814,EW14_1814,tier1:gene
231.599632,-1.046870028,0.177918636,-5.883981863,4.01e-09,7.11e-09,MIT0604_01815,EW14_1815,tier1:gene
857.4311843,-3.07105985,0.223237758,-13.75690148,4.6300000000000005e-43,1.9699999999999998e-42,MIT0604_01816,EW14_1816,tier1:gene
5392.46269,-1.359106641,0.143766558,-9.453565989,3.2700000000000004e-21,8.44e-21,MIT0604_01817,EW14_1817,tier1:gene
278.4790042,-0.722436244,0.168089536,-4.29792515,1.72e-05,2.58e-05,MIT0604_01818,EW14_1818,tier1:gene
1802.039209,-0.306193167,0.187748125,-1.630872033,0.102917324,0.11775951,MIT0604_01819,EW14_1819,tier1:gene
1427.000949,0.849229844,0.101288421,8.384273676,5.1e-17,1.16e-16,MIT0604_01820,EW14_1820,tier1:gene
1187.404403,0.815188265,0.17737176,4.595930395,4.31e-06,6.64e-06,MIT0604_01821,EW14_1821,tier1:gene
443.5486837,0.381355352,0.138976617,2.744025289,0.006069086,0.007635783,MIT0604_01822,EW14_1822,tier1:gene
99.07412652,1.242182707,0.310423327,4.001576556,6.29e-05,9.1e-05,MIT0604_01823,EW14_1823,tier1:gene
185.3939339,2.826690311,0.222655677,12.69534357,6.280000000000001e-37,2.39e-36,MIT0604_01824,EW14_1824,tier1:gene
681.4866027,0.533740113,0.15048692,3.546754181,0.00039,0.000533,MIT0604_01825,EW14_1825,tier1:gene
1048.289598,0.523438236,0.114064442,4.588969428,4.45e-06,6.86e-06,MIT0604_01826,EW14_1826,tier1:gene
139.4217559,2.270712925,0.18686872,12.15138055,5.64e-34,2.02e-33,MIT0604_01827,EW14_1827,tier1:gene
116.1638532,0.621084422,0.477241297,1.301405443,0.193119712,0.214728979,MIT0604_01828,EW14_1828,tier1:gene
178.749828,0.83048537,0.169130043,4.910336197,9.09e-07,1.45e-06,MIT0604_01829,EW14_1829,tier1:gene
736.5789352,2.094412313,0.187720997,11.15704874,6.62e-29,2.06e-28,MIT0604_01830,EW14_1830,tier1:gene
1507.534402,-0.675895879,0.178652045,-3.783308947,0.000155,0.000217,MIT0604_01831,EW14_1831,tier1:gene
4021.164173,-1.631748829,0.146991071,-11.1010065,1.2399999999999999e-28,3.82e-28,MIT0604_01832,EW14_1832,tier1:gene
1821.673731,-1.721778891,0.158028257,-10.89538621,1.21e-27,3.66e-27,MIT0604_01833,EW14_1833,tier1:gene
1627.990701,-0.515307217,0.130236519,-3.956702917,7.6e-05,0.000109,MIT0604_01834,EW14_1834,tier1:gene
1337.788654,0.030100824,0.106205061,0.283421748,0.776853559,0.794315302,MIT0604_01835,EW14_1835,tier1:gene
935.3937405,-1.679951367,0.114893117,-14.62186256,2.0399999999999998e-48,9.74e-48,MIT0604_01836,EW14_1836,tier1:gene
22676.89436,-1.651069311,0.11588525,-14.24745009,4.65e-46,2.11e-45,MIT0604_01837,EW14_1837,tier1:gene
13441.31985,-0.734254793,0.128325921,-5.721796413,1.05e-08,1.83e-08,MIT0604_01838,EW14_1838,tier1:gene
30986.63847,0.128983702,0.1147858,1.123690406,0.261144388,0.285709547,MIT0604_01839,EW14_1839,tier1:gene
4100.226495,1.905300963,0.080460345,23.68000004,5.8e-124,7.42e-123,MIT0604_01840,EW14_1840,tier1:gene
2519.303599,-0.501142911,0.268242851,-1.868243306,0.061728165,0.0722456,MIT0604_01841,EW14_1841,tier1:gene
970.2627732,0.485853939,0.142154052,3.417798732,0.000631,0.000852,MIT0604_01842,EW14_1842,tier1:gene
